AX,AY,AZ,GX,GY,GZ
0.448,-0.253,1.342,-40.947,41.458,42.000
0.399,-0.262,1.374,-28.969,31.298,29.107
0.345,-0.260,1.363,-20.603,19.366,16.603
0.305,-0.242,1.374,-14.198,3.924,7.023
0.299,-0.215,1.344,-10.153,-11.000,-0.321
0.348,-0.200,1.316,-6.962,-19.015,-7.267
0.407,-0.182,1.305,-5.443,-19.344,-13.275
0.447,-0.171,1.294,-3.649,-14.374,-19.618
0.449,-0.152,1.272,-2.450,-5.099,-26.244
0.424,-0.134,1.261,-1.863,4.809,-32.763
0.373,-0.109,1.262,-0.130,14.176,-37.901
0.303,-0.100,1.256,2.809,20.031,-41.901
0.254,-0.088,1.233,4.221,24.496,-44.939
0.191,-0.090,1.250,5.771,25.641,-46.466
0.165,-0.094,1.229,6.519,24.466,-47.840
0.147,-0.085,1.213,7.137,21.435,-49.328
0.121,-0.085,1.206,7.328,17.023,-52.237
0.074,-0.091,1.240,7.031,12.435,-55.824
0.016,-0.102,1.262,8.099,3.580,-59.710
-0.008,-0.107,1.237,9.359,-4.710,-62.496
0.012,-0.107,1.201,10.977,-8.962,-64.603
0.043,-0.079,1.176,11.908,-7.962,-66.191
0.065,-0.052,1.138,10.809,-2.878,-66.473
0.051,-0.038,1.134,9.137,4.908,-65.260
-0.004,-0.025,1.159,7.580,9.641,-62.351
-0.032,-0.027,1.136,6.595,11.832,-57.443
-0.040,-0.029,1.125,5.847,15.504,-52.061
-0.021,-0.023,1.116,4.634,21.214,-48.679
-0.004,-0.001,1.137,3.802,24.168,-46.893
0.006,0.013,1.128,2.282,25.588,-45.656
-0.022,0.010,1.131,0.603,26.588,-44.351
-0.029,0.009,1.128,-0.672,24.916,-42.397
-0.009,0.014,1.125,-1.557,23.015,-41.588
0.003,0.015,1.135,-1.901,22.450,-42.046
-0.002,0.007,1.145,-1.947,21.901,-43.420
-0.019,-0.002,1.143,-1.878,19.237,-45.046
-0.026,-0.008,1.137,-1.359,17.160,-46.321
-0.022,-0.003,1.149,-0.443,16.069,-47.687
-0.012,0.000,1.141,0.695,15.763,-48.786
0.004,0.006,1.114,0.908,16.534,-48.786
0.013,0.019,1.107,0.305,18.618,-48.053
-0.002,0.032,1.101,-0.832,22.176,-46.718
-0.009,0.035,1.113,-2.198,24.496,-45.802
