AX,AY,AZ,GX,GY,GZ
0.443,-0.104,1.139,-26.969,-2.092,57.191
0.500,-0.095,1.140,-24.634,5.908,47.542
0.514,-0.089,1.170,-21.267,13.107,36.267
0.500,-0.076,1.171,-18.244,20.908,25.176
0.440,-0.067,1.198,-17.023,23.237,15.191
0.374,-0.073,1.228,-16.420,17.618,7.282
0.330,-0.074,1.233,-16.740,9.435,1.145
0.318,-0.083,1.245,-16.771,0.405,-5.435
0.318,-0.096,1.259,-15.550,-7.115,-11.664
0.365,-0.095,1.237,-13.672,-9.099,-18.443
0.378,-0.086,1.230,-11.092,-4.611,-24.405
0.376,-0.087,1.216,-9.679,1.176,-27.855
0.344,-0.086,1.228,-8.382,5.626,-31.069
0.326,-0.083,1.222,-7.305,12.679,-32.672
0.317,-0.079,1.215,-6.550,19.542,-34.725
0.292,-0.069,1.220,-5.145,25.206,-36.969
0.259,-0.054,1.205,-3.198,30.588,-38.489
0.230,-0.044,1.197,-0.710,33.214,-40.351
0.197,-0.057,1.207,0.855,31.038,-43.153
0.154,-0.071,1.200,2.076,26.321,-46.122
0.127,-0.082,1.195,3.053,22.366,-48.336
0.120,-0.066,1.198,4.237,15.359,-50.542
0.142,-0.047,1.150,3.947,11.053,-53.695
0.132,-0.027,1.164,2.611,8.908,-56.527
0.086,-0.049,1.163,1.710,7.695,-58.191
0.049,-0.072,1.188,2.679,7.130,-58.359
0.051,-0.093,1.176,3.573,6.573,-58.252
0.062,-0.072,1.148,4.107,8.458,-57.756
0.076,-0.026,1.104,3.565,13.954,-56.794
0.055,-0.001,1.115,1.763,19.870,-54.443
0.010,0.001,1.140,0.779,23.397,-51.252
-0.014,-0.011,1.148,0.481,24.084,-48.069
-0.008,-0.031,1.145,0.435,23.252,-45.534
0.025,-0.026,1.119,-0.466,23.099,-45.809
0.030,-0.016,1.129,-1.160,22.603,-46.634
0.005,0.003,1.119,-2.389,22.656,-46.252
0.000,0.004,1.122,-3.450,22.214,-44.756
0.011,0.000,1.117,-4.237,20.206,-44.321
0.032,0.007,1.104,-6.145,18.863,-45.053
0.031,0.011,1.126,-7.779,18.779,-46.244
0.009,-0.003,1.141,-9.282,17.260,-47.519
-0.011,-0.020,1.150,-9.359,16.260,-48.206
-0.013,-0.032,1.164,-8.267,14.397,-47.885
-0.003,-0.023,1.161,-7.618,14.130,-45.557
0.006,-0.022,1.139,-7.542,17.603,-41.916
0.027,-0.034,1.140,-7.710,21.420,-41.550
0.029,-0.034,1.136,-7.969,23.832,-42.511
0.018,-0.028,1.147,-8.740,26.565,-42.649
-0.002,-0.017,1.148,-9.702,29.473,-40.847
-0.028,-0.028,1.168,-10.183,29.344,-39.183
-0.027,-0.036,1.195,-9.763,25.221,-38.214
0.000,-0.043,1.182,-9.206,23.046,-37.916
0.015,-0.043,1.186,-8.061,24.115,-37.748
0.022,-0.042,1.193,-6.267,25.275,-38.435
0.019,-0.052,1.202,-4.229,24.618,-40.305
-0.010,-0.063,1.210,-2.221,22.237,-41.641
-0.020,-0.061,1.197,-0.198,20.427,-41.649
-0.006,-0.043,1.177,0.588,18.771,-40.847
0.023,-0.034,1.165,0.504,19.473,-39.977
0.023,-0.033,1.167,-0.321,21.702,-39.504
0.015,-0.030,1.165,-1.656,23.038,-38.863
0.020,-0.033,1.165,-2.832,24.046,-38.550
0.022,-0.037,1.165,-4.305,23.679,-38.298
0.029,-0.035,1.166,-4.481,23.321,-38.191
0.018,-0.040,1.179,-4.511,23.168,-38.046
0.016,-0.058,1.192,-3.618,21.725,-38.038
0.018,-0.075,1.200,-1.924,19.290,-38.740
0.027,-0.069,1.198,-0.939,17.626,-39.595
0.041,-0.059,1.186,-0.412,17.496,-40.427
0.045,-0.054,1.177,-0.382,17.496,-40.878
0.035,-0.039,1.179,-1.176,16.878,-40.221
0.039,-0.042,1.174,-1.916,18.763,-39.748
0.037,-0.041,1.178,-2.435,18.534,-39.290
0.050,-0.046,1.181,-2.855,17.916,-38.962
0.053,-0.056,1.185,-2.504,18.779,-39.298
0.043,-0.062,1.190,-1.557,19.786,-38.992
0.049,-0.057,1.184,-0.145,19.786,-39.099
0.058,-0.058,1.177,0.695,20.092,-39.046
0.069,-0.046,1.195,1.588,20.779,-38.740
0.071,-0.056,1.177,2.168,20.321,-39.794
0.074,-0.055,1.180,2.534,19.214,-40.931
0.074,-0.052,1.165,2.069,19.260,-42.076
0.077,-0.040,1.170,1.809,21.053,-42.649
0.090,-0.034,1.161,1.939,22.511,-42.969
0.095,-0.026,1.171,1.397,23.198,-43.954
0.086,-0.023,1.166,0.969,23.382,-44.420
0.086,-0.034,1.162,0.618,24.359,-44.374
0.092,-0.047,1.176,0.282,24.366,-45.328
0.074,-0.056,1.168,0.573,23.802,-46.840
0.055,-0.064,1.190,1.649,22.107,-48.344
0.044,-0.069,1.181,2.580,18.855,-48.611
0.046,-0.062,1.177,2.802,17.939,-48.038
0.063,-0.050,1.157,2.618,18.870,-47.053
0.081,-0.037,1.136,1.969,21.237,-47.046
0.086,-0.026,1.148,1.099,23.504,-47.305
0.087,-0.014,1.154,-0.359,25.405,-47.641
0.086,-0.024,1.169,-1.282,25.168,-47.855
0.092,-0.032,1.164,-2.267,25.924,-48.489
0.123,-0.024,1.187,-1.534,26.870,-49.595
0.121,-0.031,1.178,-0.221,26.214,-51.427
0.129,-0.030,1.174,0.885,27.023,-53.107
0.117,-0.027,1.169,1.687,27.405,-54.168
0.112,-0.016,1.169,1.115,25.916,-54.237
0.127,-0.021,1.170,-0.397,25.962,-53.527
0.179,-0.027,1.185,-1.649,26.756,-53.679
0.227,-0.042,1.211,-1.908,28.313,-55.550
0.277,-0.036,1.225,-1.534,30.435,-58.366
0.309,-0.005,1.217,-0.771,35.443,-60.603
0.332,0.020,1.228,0.679,41.817,-63.992
0.339,0.035,1.234,3.756,46.214,-67.840
0.341,0.054,1.206,6.809,49.099,-71.176
0.367,0.055,1.184,9.313,52.527,-73.557
0.405,0.058,1.202,10.969,53.534,-75.252
0.474,0.044,1.223,11.084,52.565,-79.336
0.584,0.002,1.324,10.450,45.916,-88.626
0.747,-0.047,1.357,11.954,32.824,-107.489
0.911,-0.104,1.411,15.061,18.481,-134.435
1.039,-0.143,1.411,19.679,6.252,-164.817
1.109,-0.150,1.320,22.405,2.115,-193.939
1.102,-0.121,1.258,23.397,5.298,-217.252
1.068,-0.084,1.125,23.122,17.237,-235.092
0.988,-0.072,1.030,20.809,34.626,-249.221
0.860,-0.100,1.040,18.595,41.137,-250.137
0.713,-0.176,0.976,14.786,44.168,-250.137
0.520,-0.298,1.031,13.534,41.099,-250.137
0.259,-0.437,1.087,14.985,22.038,-250.137
0.041,-0.520,1.103,15.053,-0.489,-250.137
-0.132,-0.536,1.078,13.809,-18.901,-250.137
-0.198,-0.509,1.065,9.603,-26.908,-250.137
-0.181,-0.534,1.067,6.412,-18.550,-250.137
-0.184,-0.561,1.075,3.290,-2.786,-250.137
-0.253,-0.572,1.043,0.992,17.137,-242.664
-0.311,-0.549,1.048,-2.115,39.481,-225.626
-0.402,-0.495,1.044,-5.076,57.725,-208.870
-0.479,-0.435,1.026,-8.374,71.947,-192.473
-0.535,-0.394,1.034,-11.618,81.550,-174.275
-0.574,-0.428,1.080,-13.969,82.130,-161.344
-0.640,-0.453,1.121,-15.832,71.168,-153.977
-0.722,-0.446,1.145,-18.687,52.176,-146.107
-0.768,-0.431,1.161,-24.160,32.611,-135.053
-0.751,-0.452,1.195,-26.809,17.534,-123.397
-0.682,-0.479,1.213,-24.481,9.336,-114.168
-0.607,-0.491,1.229,-18.504,10.580,-109.092
-0.574,-0.463,1.235,-10.618,15.863,-103.725
-0.577,-0.414,1.195,-3.366,25.344,-97.130
-0.584,-0.362,1.185,2.656,34.115,-89.015
-0.592,-0.321,1.155,7.527,39.603,-80.702
-0.586,-0.284,1.104,10.550,44.015,-72.855
-0.587,-0.242,1.077,10.664,45.168,-66.260
-0.599,-0.193,1.079,10.321,40.405,-60.267
-0.603,-0.158,1.048,8.397,34.374,-55.649
-0.622,-0.129,1.038,5.985,28.595,-49.664
-0.632,-0.128,1.051,3.389,21.908,-42.809
-0.624,-0.139,1.067,1.870,14.565,-36.511
-0.623,-0.156,1.091,0.947,8.527,-29.733
-0.604,-0.146,1.104,0.947,6.168,-21.427
-0.576,-0.130,1.098,1.427,8.725,-12.458
-0.551,-0.131,1.123,3.069,13.229,-3.977
-0.544,-0.132,1.127,4.466,17.191,3.687
-0.571,-0.143,1.144,5.695,20.618,11.443
-0.625,-0.170,1.172,8.794,18.603,19.672
-0.663,-0.178,1.179,11.595,13.611,28.962
-0.677,-0.173,1.171,13.053,6.031,39.695
-0.622,-0.173,1.146,12.527,0.427,50.107
-0.537,-0.159,1.144,11.336,-2.046,57.885
-0.468,-0.158,1.148,11.176,-3.664,64.496
-0.436,-0.161,1.125,10.374,-2.282,70.603
-0.451,-0.171,1.136,10.229,-1.328,77.069
-0.469,-0.179,1.150,11.634,-4.229,84.931
-0.462,-0.167,1.117,13.160,-6.718,94.870
-0.444,-0.169,1.115,13.130,-8.855,103.260
-0.387,-0.161,1.084,9.137,-11.977,112.847
-0.289,-0.147,1.102,3.931,-12.603,123.351
-0.188,-0.153,1.103,-0.344,-7.802,133.573
-0.102,-0.158,1.103,-2.649,0.282,141.656
-0.055,-0.170,1.096,-2.634,8.458,148.107
-0.008,-0.184,1.081,-1.748,18.916,150.153
0.005,-0.188,1.089,-3.382,23.420,146.389
0.021,-0.181,1.105,-5.634,20.679,137.466
0.010,-0.136,1.108,-9.107,12.298,132.656
0.002,-0.095,1.106,-14.206,4.504,134.947
0.061,-0.089,1.096,-19.031,-0.511,140.901
0.167,-0.123,1.050,-23.237,1.588,143.115
0.305,-0.154,1.055,-25.252,8.260,138.527
0.400,-0.167,1.109,-27.160,15.115,129.420
0.468,-0.161,1.122,-29.198,22.237,120.229
0.526,-0.138,1.125,-32.336,34.076,110.450
