AX,AY,AZ,GX,GY,GZ
0.232,-0.033,1.251,-3.214,2.588,-49.870
0.400,-0.045,1.269,-6.076,3.977,-41.855
0.640,-0.062,1.270,-8.519,18.656,-33.679
0.886,-0.074,1.288,-6.214,42.221,-33.840
0.980,-0.084,1.346,2.893,63.885,-44.046
0.943,-0.064,1.328,16.427,75.595,-58.015
0.813,-0.044,1.305,30.580,77.427,-70.786
0.691,-0.022,1.343,44.374,57.443,-80.779
0.632,0.011,1.252,54.015,27.511,-91.008
0.596,0.043,1.168,57.427,-1.649,-101.237
0.592,0.087,1.072,52.489,-31.214,-109.031
0.622,0.086,0.997,44.527,-44.847,-115.000
0.680,0.078,0.936,33.504,-43.137,-120.405
0.683,0.095,0.926,21.534,-32.008,-124.496
0.585,0.098,0.948,10.466,-15.565,-125.000
0.435,0.056,1.013,2.458,0.641,-123.901
0.333,0.000,1.078,-0.099,7.244,-121.969
0.299,-0.032,1.095,2.107,11.779,-121.573
0.276,-0.020,1.098,6.443,18.779,-119.824
0.273,0.009,1.099,13.481,24.511,-116.863
0.255,0.038,1.050,16.405,29.519,-115.244
0.184,0.036,1.040,11.076,26.145,-115.618
0.077,-0.014,1.086,3.061,13.137,-120.511
-0.013,-0.072,1.104,-10.527,-5.565,-130.275
-0.103,-0.116,1.136,-25.687,-25.595,-141.748
-0.135,-0.131,1.094,-40.489,-37.740,-152.076
-0.135,-0.122,1.126,-51.550,-38.565,-157.008
-0.140,-0.126,1.171,-55.504,-28.191,-152.435
-0.138,-0.181,1.195,-54.313,-7.252,-142.725
-0.204,-0.255,1.304,-49.374,11.809,-135.237
-0.344,-0.347,1.397,-41.252,20.733,-132.504
-0.500,-0.369,1.433,-32.305,21.916,-129.023
-0.594,-0.350,1.431,-23.023,19.611,-119.458
-0.607,-0.299,1.428,-14.443,17.221,-109.359
-0.578,-0.227,1.389,-5.916,13.214,-98.099
-0.479,-0.186,1.321,-1.527,13.282,-90.321
-0.431,-0.141,1.283,0.023,15.168,-85.740
-0.416,-0.095,1.252,-0.611,16.679,-79.992
-0.386,-0.066,1.224,-2.267,19.817,-71.336
-0.356,-0.073,1.221,-4.038,22.282,-64.550
-0.334,-0.090,1.226,-4.206,20.504,-61.183
-0.334,-0.101,1.226,-2.237,17.511,-59.351
-0.345,-0.082,1.218,0.931,12.611,-56.176
-0.312,-0.063,1.186,4.489,11.710,-50.954
-0.260,-0.043,1.162,7.802,12.435,-45.344
-0.218,-0.022,1.141,11.069,14.427,-40.099
-0.180,-0.012,1.103,13.015,19.183,-35.977
-0.167,0.002,1.102,12.916,22.351,-31.366
-0.153,0.000,1.086,11.328,22.794,-27.427
-0.129,-0.002,1.068,8.542,24.092,-25.145
-0.134,0.006,1.074,5.046,22.924,-24.176
-0.136,0.009,1.082,1.183,21.000,-21.824
-0.107,0.000,1.099,-1.153,22.595,-19.427
-0.085,-0.028,1.129,-1.733,22.382,-19.130
-0.087,-0.035,1.126,-1.527,20.137,-20.122
-0.110,-0.030,1.137,-2.794,17.122,-20.840
-0.144,-0.038,1.154,-4.573,12.580,-20.802
-0.159,-0.052,1.173,-6.656,5.405,-20.626
-0.129,-0.068,1.150,-8.130,0.840,-20.458
-0.085,-0.064,1.149,-9.229,0.725,-19.893
-0.054,-0.053,1.136,-9.099,3.588,-19.611
-0.063,-0.049,1.125,-7.504,8.252,-18.855
-0.082,-0.026,1.101,-6.885,10.725,-16.611
-0.084,-0.008,1.103,-8.168,13.069,-11.664
-0.069,0.004,1.101,-10.466,16.008,-2.786
-0.038,0.001,1.115,-12.985,19.702,7.527
0.011,-0.028,1.137,-14.000,24.344,14.214
0.040,-0.061,1.132,-14.321,28.252,18.481
0.087,-0.084,1.156,-15.473,31.435,20.656
0.130,-0.108,1.186,-13.084,33.351,19.336
0.149,-0.098,1.187,-9.809,32.679,15.420
0.136,-0.056,1.180,-9.748,29.641,11.573
0.096,-0.044,1.208,-10.130,22.794,11.000
0.077,-0.054,1.209,-10.252,15.687,11.954
0.136,-0.054,1.207,-9.038,10.275,14.489
0.226,-0.049,1.172,-7.748,13.832,18.802
0.329,-0.056,1.162,-4.618,28.496,21.618
0.368,-0.046,1.171,-0.954,43.122,21.191
0.334,-0.023,1.165,1.885,53.916,18.855
0.268,0.012,1.169,3.282,57.183,16.397
0.208,0.017,1.196,3.000,53.290,15.695
