AX,AY,AZ,GX,GY,GZ
0.249,-0.076,1.206,-15.412,19.198,33.405
0.311,-0.079,1.212,-15.924,18.313,30.626
0.332,-0.072,1.195,-13.481,22.595,26.427
0.323,-0.065,1.215,-8.580,29.733,24.672
0.316,-0.050,1.218,-2.863,35.053,25.641
0.305,-0.075,1.221,1.183,39.481,26.053
0.271,-0.107,1.259,2.908,36.473,25.702
0.283,-0.121,1.260,4.076,26.885,23.847
0.330,-0.123,1.224,4.740,20.405,20.420
0.367,-0.111,1.206,6.092,18.733,18.145
0.387,-0.084,1.159,7.481,21.405,16.069
0.394,-0.046,1.158,8.031,24.511,12.282
0.363,-0.025,1.138,7.244,26.107,9.550
0.344,-0.020,1.144,5.076,26.603,8.649
0.356,-0.035,1.154,1.901,24.122,8.252
0.389,-0.053,1.166,-1.313,21.847,3.420
0.412,-0.062,1.166,-2.649,22.359,1.130
0.429,-0.082,1.170,-3.076,26.198,-2.916
0.390,-0.097,1.201,-1.580,26.718,-10.015
0.317,-0.102,1.223,1.145,21.458,-15.183
0.278,-0.094,1.221,4.496,12.008,-15.916
0.301,-0.097,1.206,6.389,6.191,-15.695
0.359,-0.105,1.183,8.023,4.939,-16.733
0.415,-0.104,1.167,9.473,7.611,-19.168
0.434,-0.101,1.157,11.344,15.427,-23.046
0.416,-0.078,1.148,13.557,20.382,-26.748
0.358,-0.056,1.149,14.153,23.649,-29.382
0.307,-0.062,1.149,14.176,23.511,-31.008
0.290,-0.064,1.140,13.336,19.160,-32.809
0.272,-0.055,1.142,11.809,14.840,-34.061
0.268,-0.064,1.132,9.366,10.718,-34.206
0.281,-0.060,1.130,7.473,8.977,-34.191
0.299,-0.046,1.127,6.733,10.115,-34.282
0.330,-0.031,1.105,6.664,15.000,-34.855
0.319,-0.012,1.113,7.176,23.191,-35.008
0.300,-0.021,1.107,8.427,29.206,-35.496
0.280,-0.019,1.110,8.977,31.534,-36.008
0.257,-0.034,1.115,7.702,28.893,-40.420
0.228,-0.028,1.116,6.191,23.076,-42.992
0.229,-0.024,1.110,4.191,17.519,-43.450
0.253,-0.025,1.107,2.618,14.214,-45.618
0.247,-0.025,1.113,1.008,10.763,-48.817
0.231,-0.028,1.104,-1.015,9.351,-50.985
0.222,-0.028,1.106,-2.595,10.763,-51.588
0.219,-0.031,1.118,-2.931,12.481,-51.061
0.216,-0.028,1.111,-2.985,15.382,-50.145
0.205,-0.032,1.114,-3.489,20.794,-48.160
0.186,-0.034,1.130,-3.053,25.061,-45.542
0.183,-0.041,1.137,-3.260,27.214,-43.046
0.186,-0.042,1.148,-3.038,28.924,-42.008
0.175,-0.050,1.167,-3.092,28.832,-42.634
0.166,-0.049,1.162,-3.137,26.221,-44.031
0.143,-0.044,1.163,-3.389,22.756,-44.649
0.141,-0.043,1.152,-3.290,19.061,-44.351
0.145,-0.038,1.147,-4.198,17.344,-43.672
0.149,-0.047,1.165,-4.901,16.771,-42.748
0.155,-0.047,1.168,-4.893,16.015,-41.992
0.165,-0.036,1.163,-4.908,17.794,-40.992
0.170,-0.024,1.154,-4.748,21.954,-39.656
0.158,-0.015,1.150,-4.489,25.664,-38.420
0.142,-0.036,1.162,-4.298,27.779,-37.344
0.134,-0.037,1.172,-4.252,27.855,-36.031
0.124,-0.037,1.167,-4.435,27.221,-35.321
0.141,-0.047,1.177,-4.786,25.725,-35.008
0.147,-0.058,1.176,-5.023,24.084,-35.878
0.142,-0.060,1.184,-4.962,22.107,-37.153
0.128,-0.047,1.184,-4.603,18.634,-37.794
0.135,-0.030,1.175,-4.122,17.603,-37.672
0.135,-0.032,1.174,-3.847,18.328,-37.130
0.144,-0.033,1.168,-3.473,19.626,-36.656
0.158,-0.043,1.160,-3.511,22.084,-36.420
0.141,-0.043,1.155,-3.656,24.084,-35.977
0.140,-0.046,1.163,-4.359,25.748,-35.420
0.134,-0.050,1.166,-5.092,25.443,-34.977
0.134,-0.052,1.182,-4.618,24.840,-35.511
0.126,-0.046,1.182,-4.160,23.290,-37.061
0.131,-0.051,1.192,-3.427,22.382,-37.939
0.124,-0.059,1.183,-2.710,19.947,-38.420
0.136,-0.064,1.168,-2.183,18.053,-38.771
0.137,-0.061,1.173,-1.885,18.344,-39.160
0.136,-0.058,1.158,-1.916,19.107,-39.176
0.139,-0.068,1.178,-1.229,20.153,-39.489
0.142,-0.072,1.163,-0.336,19.740,-40.351
0.143,-0.062,1.155,-0.435,20.290,-40.748
0.135,-0.049,1.152,-0.115,20.809,-40.740
0.138,-0.048,1.163,-0.313,21.847,-40.206
0.141,-0.047,1.151,-0.237,22.237,-40.168
0.145,-0.052,1.154,-0.557,22.229,-40.580
0.144,-0.052,1.151,-1.527,21.160,-41.290
0.141,-0.041,1.150,-2.542,21.267,-41.756
0.134,-0.035,1.149,-3.092,20.794,-41.893
0.146,-0.046,1.164,-2.573,20.382,-42.023
0.144,-0.048,1.159,-3.252,18.618,-42.824
0.124,-0.067,1.172,-3.603,17.939,-43.740
0.118,-0.080,1.192,-2.939,15.405,-44.023
0.129,-0.080,1.194,-1.672,13.855,-42.756
0.155,-0.072,1.181,-0.901,15.977,-41.489
0.178,-0.070,1.177,-0.008,20.466,-41.534
0.162,-0.071,1.181,1.092,24.634,-41.794
0.138,-0.060,1.195,2.527,25.069,-42.336
0.130,-0.046,1.173,3.053,24.496,-42.115
0.117,-0.043,1.158,2.786,22.824,-42.015
0.118,-0.039,1.157,2.466,21.763,-41.053
0.132,-0.043,1.169,2.374,20.931,-40.794
0.153,-0.047,1.151,1.809,20.344,-41.611
0.154,-0.038,1.150,1.122,21.069,-42.824
0.134,-0.030,1.156,1.046,20.817,-43.198
0.131,-0.028,1.161,0.618,19.847,-42.046
0.134,-0.039,1.147,0.496,19.069,-41.878
0.143,-0.042,1.131,-0.267,19.687,-41.282
0.143,-0.037,1.153,-0.611,21.267,-41.038
0.145,-0.028,1.142,-1.076,22.229,-40.496
0.140,-0.034,1.132,-1.527,23.305,-40.603
0.136,-0.035,1.151,-1.695,23.885,-40.328
0.136,-0.036,1.148,-1.427,23.435,-40.656
