AX,AY,AZ,GX,GY,GZ
0.012,-0.031,1.167,-2.359,19.435,-41.939
0.010,-0.029,1.169,-2.084,18.802,-41.733
0.009,-0.030,1.159,-1.374,18.832,-41.435
0.013,-0.014,1.144,-1.611,20.000,-40.565
0.024,0.003,1.135,-2.969,21.565,-39.634
0.015,-0.001,1.133,-4.771,23.023,-39.595
0.005,0.002,1.145,-5.359,22.313,-39.061
0.008,-0.015,1.158,-5.786,20.511,-38.305
0.023,-0.024,1.158,-5.366,19.863,-37.702
0.027,-0.034,1.173,-4.893,18.893,-37.053
0.062,-0.028,1.168,-4.382,18.641,-36.740
0.094,-0.020,1.146,-4.641,20.809,-36.733
0.120,-0.008,1.151,-4.985,24.328,-36.679
0.125,-0.003,1.158,-4.847,26.733,-37.756
0.125,0.006,1.172,-4.733,27.725,-38.718
0.108,-0.008,1.168,-4.519,27.901,-39.618
0.102,-0.026,1.183,-3.901,27.153,-40.344
0.101,-0.046,1.190,-3.504,24.656,-42.321
0.113,-0.048,1.193,-3.710,21.870,-44.733
0.127,-0.049,1.191,-4.305,18.557,-46.504
0.153,-0.048,1.200,-5.382,18.305,-46.305
0.199,-0.049,1.217,-7.015,20.107,-45.473
0.303,-0.063,1.266,-7.863,22.779,-46.298
0.415,-0.076,1.302,-6.786,27.397,-49.450
0.546,-0.094,1.341,-4.229,33.656,-54.893
0.709,-0.100,1.354,-0.023,42.641,-62.221
0.858,-0.108,1.333,4.901,55.702,-73.504
0.938,-0.096,1.379,12.779,63.420,-90.336
0.923,-0.079,1.385,22.687,60.794,-111.679
0.842,-0.067,1.405,33.168,43.809,-137.695
0.774,-0.047,1.430,42.863,12.038,-162.763
0.815,-0.031,1.284,47.748,-18.977,-183.794
0.931,0.008,1.144,45.473,-30.718,-198.756
1.068,0.047,1.008,41.305,-25.733,-208.756
1.163,0.070,0.879,33.389,-6.275,-220.534
1.140,0.059,0.794,22.763,21.947,-232.916
1.001,-0.005,0.774,10.824,45.908,-244.046
0.788,-0.130,0.850,-2.878,56.611,-250.137
0.574,-0.312,0.988,-11.099,50.450,-250.137
0.353,-0.476,1.101,-21.985,18.282,-250.137
0.201,-0.631,1.153,-32.076,-11.069,-250.137
0.137,-0.720,1.253,-33.939,-27.053,-250.137
0.036,-0.753,1.367,-29.046,-55.122,-250.137
-0.002,-0.710,1.281,-18.893,-55.901,-250.137
-0.049,-0.602,1.226,-7.679,-33.214,-250.137
-0.042,-0.493,1.137,0.046,2.076,-250.137
0.007,-0.438,1.110,9.313,48.344,-250.137
0.019,-0.440,1.055,14.664,88.344,-241.565
-0.055,-0.520,1.064,16.176,116.336,-236.412
-0.229,-0.593,1.109,16.977,124.130,-235.534
-0.458,-0.629,1.048,12.519,114.954,-234.427
-0.695,-0.656,1.101,6.290,98.733,-232.420
-0.921,-0.610,1.102,-2.542,68.336,-223.008
-1.013,-0.525,1.082,-9.527,44.885,-202.061
-0.988,-0.428,1.104,-14.389,32.206,-177.931
-0.901,-0.367,1.121,-18.412,22.145,-154.069
-0.808,-0.352,1.088,-19.481,27.107,-131.466
-0.753,-0.389,1.122,-18.221,39.954,-113.878
-0.744,-0.386,1.127,-15.786,50.130,-98.122
-0.752,-0.369,1.116,-13.519,60.580,-83.626
-0.779,-0.346,1.153,-11.275,59.137,-73.626
-0.783,-0.319,1.143,-8.191,53.389,-66.237
-0.793,-0.292,1.133,-4.710,44.969,-59.771
-0.787,-0.258,1.129,-1.664,32.176,-53.229
-0.767,-0.220,1.108,0.672,21.511,-46.267
-0.692,-0.204,1.073,1.458,15.336,-40.298
-0.660,-0.159,1.067,2.038,9.817,-36.756
-0.658,-0.114,0.986,0.214,16.000,-23.191
-0.618,-0.131,1.042,-0.756,21.786,-13.221
-0.608,-0.121,1.039,-1.282,23.160,-4.321
-0.623,-0.105,1.041,-1.817,26.397,5.542
-0.638,-0.123,1.074,-2.458,26.786,15.870
-0.615,-0.151,1.103,-4.710,19.435,22.321
-0.605,-0.154,1.119,-6.382,12.221,29.107
-0.552,-0.142,1.125,-7.885,8.649,37.656
-0.490,-0.137,1.165,-7.160,6.649,45.099
-0.443,-0.131,1.137,-6.046,8.435,51.855
-0.412,-0.126,1.148,-5.160,11.718,59.573
-0.380,-0.135,1.168,-5.374,13.527,65.695
-0.364,-0.146,1.176,-6.565,13.435,71.695
-0.331,-0.163,1.196,-7.931,12.573,77.405
-0.324,-0.190,1.207,-8.756,12.618,82.130
-0.311,-0.199,1.238,-10.137,10.389,87.298
-0.280,-0.207,1.274,-7.321,7.321,91.771
-0.229,-0.200,1.265,-2.229,5.878,94.832
-0.206,-0.209,1.254,2.878,6.115,95.435
-0.190,-0.193,1.232,6.389,7.832,100.427
-0.178,-0.162,1.223,7.687,8.389,107.000
-0.150,-0.148,1.201,7.229,8.229,115.298
-0.119,-0.137,1.159,4.344,9.115,121.603
-0.098,-0.150,1.140,0.221,8.489,125.153
-0.097,-0.167,1.115,-3.710,5.534,125.954
-0.068,-0.173,1.091,-7.802,6.443,125.603
-0.066,-0.170,1.132,-9.901,3.603,124.641
-0.036,-0.176,1.123,-12.221,-2.733,123.870
0.019,-0.168,1.079,-14.534,-3.084,122.908
0.063,-0.149,1.051,-18.771,-0.542,122.718
0.129,-0.146,1.099,-23.702,1.626,122.084
0.201,-0.168,1.110,-26.550,5.733,118.565
0.284,-0.180,1.061,-29.023,14.366,111.733
0.358,-0.172,1.090,-29.847,26.550,101.756
0.384,-0.145,1.138,-26.519,34.412,89.496
