AX,AY,AZ,GX,GY,GZ
0.155,-0.042,1.171,-7.809,18.588,-43.305
0.156,-0.046,1.182,-8.084,21.847,-43.679
0.136,-0.053,1.174,-7.687,23.435,-42.725
0.127,-0.039,1.192,-7.595,24.405,-41.931
0.116,-0.033,1.189,-7.275,25.008,-41.206
0.120,-0.030,1.199,-6.824,24.344,-40.771
0.125,-0.032,1.199,-6.206,23.740,-41.366
0.114,-0.046,1.203,-5.672,22.878,-42.511
0.108,-0.052,1.206,-4.618,19.779,-43.176
0.113,-0.053,1.207,-3.634,17.794,-43.611
0.124,-0.044,1.192,-3.290,16.802,-43.565
0.131,-0.028,1.189,-3.137,18.145,-43.183
0.133,-0.028,1.185,-3.145,20.466,-42.893
0.141,-0.023,1.177,-3.084,21.756,-42.496
0.130,-0.034,1.169,-3.588,23.748,-42.504
0.125,-0.039,1.196,-3.115,23.565,-42.641
0.119,-0.044,1.198,-2.786,21.763,-42.740
0.122,-0.046,1.199,-2.008,20.626,-43.198
0.106,-0.051,1.186,-1.168,18.740,-43.725
0.106,-0.037,1.179,-0.618,17.031,-44.099
0.122,-0.040,1.171,-0.954,16.344,-43.992
0.134,-0.042,1.176,-0.679,17.427,-43.824
0.138,-0.047,1.186,-0.053,18.580,-43.687
0.129,-0.043,1.172,0.817,20.779,-43.366
0.124,-0.037,1.176,1.603,22.229,-43.412
0.110,-0.037,1.165,2.153,23.183,-43.420
0.102,-0.028,1.159,2.237,23.748,-43.206
0.098,-0.028,1.149,2.061,23.458,-42.962
0.102,-0.031,1.149,1.779,22.824,-43.145
0.100,-0.031,1.152,1.954,22.191,-43.824
0.107,-0.020,1.161,1.947,20.679,-44.786
0.090,-0.024,1.143,2.328,19.092,-45.519
0.087,-0.007,1.143,1.962,18.038,-45.328
0.083,-0.010,1.148,1.366,16.664,-44.160
0.096,-0.011,1.140,0.641,16.748,-43.427
0.099,-0.011,1.124,-1.618,17.504,-42.618
0.094,-0.007,1.131,-3.473,19.557,-41.695
0.105,-0.017,1.135,-5.069,20.206,-40.802
0.106,-0.029,1.148,-5.481,19.740,-40.817
0.097,-0.030,1.152,-5.397,20.260,-40.573
0.091,-0.033,1.162,-4.710,20.992,-40.290
0.096,-0.039,1.170,-3.244,19.290,-40.527
0.107,-0.028,1.173,-2.221,18.809,-40.977
0.113,-0.022,1.162,-1.534,19.069,-40.985
0.109,-0.015,1.162,-2.023,19.229,-40.725
0.103,-0.025,1.170,-3.221,19.351,-40.221
0.095,-0.043,1.168,-4.221,18.122,-40.275
0.101,-0.045,1.175,-4.908,16.916,-39.748
0.118,-0.041,1.177,-4.992,17.588,-39.282
0.125,-0.039,1.181,-3.817,19.939,-38.664
0.129,-0.037,1.194,-2.565,20.947,-38.847
0.125,-0.033,1.180,-0.847,22.145,-39.008
0.128,-0.029,1.170,0.160,23.534,-39.168
0.129,-0.028,1.181,0.771,24.374,-38.962
0.126,-0.027,1.174,1.206,23.916,-39.260
0.124,-0.023,1.178,1.069,23.443,-39.107
0.130,-0.032,1.165,1.275,22.863,-39.252
0.135,-0.031,1.159,1.015,21.420,-40.275
0.140,-0.029,1.156,0.397,20.504,-41.290
0.125,-0.018,1.149,-0.405,19.527,-42.229
0.131,-0.017,1.140,-1.267,18.641,-42.718
0.126,-0.017,1.144,-2.153,18.466,-42.656
0.143,-0.021,1.150,-2.412,19.298,-42.260
0.129,-0.020,1.140,-2.802,20.878,-42.008
0.123,-0.032,1.155,-2.641,22.450,-41.947
0.129,-0.028,1.153,-2.573,22.153,-42.313
0.113,-0.031,1.162,-2.504,21.702,-42.626
0.114,-0.028,1.147,-2.542,20.893,-42.275
0.115,-0.022,1.145,-2.710,20.191,-42.137
0.121,-0.025,1.174,-3.122,19.527,-42.176
0.136,-0.031,1.159,-3.122,19.000,-42.878
0.134,-0.041,1.158,-3.267,19.786,-42.908
0.133,-0.025,1.156,-3.008,20.473,-42.160
0.138,-0.010,1.148,-3.069,21.954,-41.901
0.139,-0.012,1.157,-3.542,22.641,-42.168
0.147,-0.013,1.167,-3.649,22.481,-42.626
0.148,-0.012,1.161,-4.069,22.214,-42.863
0.147,-0.014,1.174,-3.916,21.580,-42.824
0.164,-0.013,1.175,-3.962,19.885,-42.153
0.204,-0.014,1.172,-4.405,19.366,-41.069
0.241,-0.020,1.178,-4.916,20.878,-40.885
0.260,-0.021,1.182,-4.710,22.397,-42.221
0.277,-0.019,1.186,-3.756,22.802,-44.137
0.290,-0.019,1.190,-2.260,22.130,-45.855
0.317,-0.010,1.203,-1.252,20.504,-48.015
0.366,-0.002,1.208,-0.756,19.573,-48.725
0.429,0.009,1.191,0.389,20.992,-49.664
0.507,0.018,1.186,2.481,24.344,-51.153
0.571,0.039,1.160,6.374,31.466,-52.176
0.600,0.056,1.156,10.511,40.023,-53.740
0.609,0.056,1.157,15.908,45.771,-56.122
0.576,0.041,1.129,18.611,47.412,-59.344
0.553,0.011,1.122,19.450,46.053,-62.458
0.538,-0.011,1.130,19.489,40.115,-66.924
0.526,-0.019,1.141,19.908,32.053,-72.565
0.515,0.002,1.136,21.397,22.107,-78.107
0.507,0.031,1.114,22.176,13.313,-82.366
0.527,0.065,1.069,20.931,7.847,-84.924
0.571,0.090,1.034,18.115,6.878,-85.328
0.643,0.103,1.010,15.519,14.305,-84.519
0.677,0.112,1.026,12.473,27.031,-83.687
0.645,0.094,1.040,10.275,40.427,-82.305
0.572,0.048,1.074,4.908,45.153,-82.191
0.455,-0.017,1.159,-1.221,38.542,-86.710
0.355,-0.073,1.195,-8.458,19.382,-96.267
0.309,-0.102,1.211,-16.405,-3.664,-110.107
0.326,-0.130,1.189,-23.832,-22.595,-126.817
0.364,-0.127,1.154,-29.229,-24.969,-140.519
0.386,-0.111,1.133,-31.634,-10.008,-145.771
0.353,-0.128,1.176,-29.855,7.191,-144.366
0.269,-0.162,1.176,-25.137,23.290,-140.000
0.165,-0.203,1.198,-17.794,36.855,-135.855
0.042,-0.229,1.248,-13.740,35.985,-134.260
-0.111,-0.270,1.276,-13.756,25.450,-136.397
-0.263,-0.306,1.308,-17.076,5.252,-142.779
-0.339,-0.310,1.265,-24.870,-13.679,-149.191
-0.334,-0.286,1.251,-32.099,-19.817,-150.542
-0.260,-0.260,1.237,-36.137,-10.779,-145.328
-0.188,-0.264,1.260,-34.565,9.420,-136.931
-0.213,-0.307,1.280,-27.908,26.725,-131.260
-0.337,-0.327,1.286,-16.718,41.786,-125.718
-0.477,-0.329,1.312,-10.290,43.672,-117.130
-0.596,-0.323,1.326,-5.679,40.374,-111.176
-0.680,-0.298,1.335,-4.847,25.901,-108.321
-0.684,-0.260,1.332,-6.412,9.695,-106.985
-0.643,-0.209,1.313,-6.191,-2.664,-102.427
-0.582,-0.196,1.262,-7.542,-7.435,-92.908
-0.516,-0.209,1.247,-6.435,-4.038,-85.473
-0.488,-0.219,1.242,-2.733,-0.992,-79.733
-0.479,-0.202,1.223,1.809,4.420,-74.511
-0.474,-0.155,1.189,6.305,9.832,-68.557
-0.466,-0.131,1.161,11.290,15.389,-60.191
-0.441,-0.131,1.125,15.099,18.763,-52.435
-0.429,-0.129,1.066,16.611,22.557,-47.573
-0.447,-0.114,1.071,17.740,22.733,-43.260
-0.446,-0.091,1.030,16.191,19.145,-38.580
-0.431,-0.082,1.036,14.840,14.466,-35.206
-0.404,-0.064,1.009,11.137,8.847,-33.542
-0.405,-0.044,0.994,4.893,4.115,-32.420
-0.408,-0.041,1.033,-3.183,-3.267,-29.298
-0.386,-0.056,1.041,-11.038,-7.023,-25.847
-0.342,-0.078,1.062,-19.015,-10.832,-21.382
-0.264,-0.099,1.070,-25.313,-11.580,-16.588
-0.185,-0.120,1.088,-29.664,-6.061,-12.931
-0.116,-0.148,1.119,-31.580,0.885,-10.191
-0.083,-0.178,1.153,-29.603,5.977,-8.947
-0.061,-0.187,1.176,-24.473,9.916,-7.122
-0.050,-0.168,1.184,-19.137,14.641,-3.450
-0.036,-0.128,1.190,-15.099,19.763,4.748
0.011,-0.102,1.156,-13.130,24.023,13.588
0.050,-0.100,1.167,-12.626,27.542,18.214
0.080,-0.105,1.189,-11.595,25.496,18.397
0.107,-0.117,1.204,-9.198,20.160,15.344
0.105,-0.064,1.180,-8.863,13.298,21.420
