AX,AY,AZ,GX,GY,GZ
0.094,-0.082,1.203,2.023,23.725,-50.397
0.103,-0.083,1.192,3.443,23.221,-49.893
0.126,-0.079,1.169,4.092,22.817,-50.702
0.130,-0.067,1.168,4.634,22.733,-52.664
0.123,-0.046,1.165,5.099,23.649,-53.366
0.107,-0.044,1.154,4.618,24.420,-53.481
0.100,-0.036,1.150,4.046,25.191,-53.458
0.096,-0.031,1.148,3.466,26.435,-53.878
0.075,-0.032,1.159,2.710,26.069,-55.290
0.053,-0.029,1.164,2.000,23.916,-56.435
0.038,-0.029,1.166,1.206,20.137,-56.763
0.033,-0.021,1.152,-0.053,17.206,-56.511
0.026,-0.013,1.154,-1.290,15.458,-55.137
0.038,-0.009,1.159,-2.771,15.847,-53.298
0.053,-0.021,1.157,-3.756,18.282,-52.374
0.033,-0.043,1.189,-3.611,20.130,-52.779
0.011,-0.051,1.203,-2.351,18.298,-53.649
-0.017,-0.053,1.209,-0.489,15.473,-52.634
-0.022,-0.049,1.208,1.267,14.595,-50.718
-0.004,-0.047,1.193,2.534,14.885,-48.916
0.013,-0.044,1.176,2.588,16.397,-47.985
0.018,-0.043,1.169,2.328,19.473,-47.511
0.007,-0.052,1.184,2.282,21.031,-47.618
-0.019,-0.048,1.187,1.863,19.687,-47.962
-0.033,-0.049,1.181,2.084,16.931,-47.603
-0.036,-0.043,1.163,2.069,14.595,-46.260
-0.018,-0.033,1.156,1.740,13.992,-44.931
0.003,-0.036,1.152,1.832,15.053,-43.603
-0.004,-0.027,1.152,2.481,16.107,-42.527
-0.012,-0.028,1.165,3.282,16.824,-41.214
-0.009,-0.032,1.149,3.840,17.397,-39.496
0.004,-0.028,1.143,3.519,18.595,-38.435
0.011,-0.031,1.129,2.313,18.313,-37.389
0.027,-0.037,1.126,1.084,17.908,-36.366
0.044,-0.042,1.134,-0.771,17.565,-36.130
0.052,-0.044,1.147,-2.137,17.763,-36.885
0.041,-0.045,1.150,-2.618,17.649,-37.374
0.042,-0.059,1.156,-2.618,17.504,-37.122
0.048,-0.070,1.165,-1.931,16.588,-36.992
0.061,-0.067,1.156,-1.557,16.519,-36.649
0.084,-0.066,1.160,-0.847,17.565,-37.290
0.092,-0.062,1.151,-1.473,18.519,-37.893
0.097,-0.063,1.159,-1.908,19.336,-38.588
0.087,-0.068,1.154,-2.366,19.924,-38.641
0.083,-0.064,1.178,-2.221,20.710,-38.725
0.094,-0.063,1.178,-1.855,21.229,-38.382
0.093,-0.059,1.167,-1.527,22.618,-38.588
0.086,-0.053,1.188,-0.725,24.450,-38.832
0.094,-0.051,1.194,0.031,23.802,-39.198
0.083,-0.051,1.195,0.756,21.550,-39.893
0.084,-0.049,1.177,0.847,20.237,-40.435
0.088,-0.037,1.172,0.718,19.809,-40.069
0.102,-0.034,1.167,1.366,19.802,-40.443
0.094,-0.021,1.166,1.641,20.573,-41.092
0.087,-0.016,1.160,1.557,20.985,-41.176
0.062,-0.006,1.154,1.099,22.450,-40.397
0.061,-0.015,1.154,0.901,22.809,-39.389
0.065,-0.019,1.155,0.504,21.565,-39.130
0.070,-0.021,1.153,0.267,21.053,-39.542
0.065,-0.021,1.151,-0.260,19.718,-39.519
0.063,-0.014,1.140,-1.107,19.832,-38.870
0.070,-0.008,1.145,-1.450,20.450,-38.450
0.074,-0.001,1.148,-1.794,20.626,-38.786
0.063,0.001,1.142,-2.023,21.878,-38.893
0.045,0.009,1.160,-2.389,20.763,-38.794
0.047,0.007,1.149,-3.000,19.160,-38.450
0.048,0.005,1.162,-3.710,18.076,-37.824
0.070,-0.009,1.171,-3.855,16.847,-37.160
0.086,-0.014,1.171,-3.397,17.863,-37.405
0.090,-0.019,1.166,-3.237,19.580,-37.702
0.078,-0.018,1.180,-2.557,21.359,-37.397
0.073,-0.027,1.189,-1.260,21.115,-37.000
0.076,-0.022,1.184,-0.252,20.863,-37.290
0.085,-0.017,1.187,-0.069,21.344,-37.374
0.095,-0.028,1.174,-0.107,21.206,-37.458
0.097,-0.038,1.185,-0.321,21.473,-37.870
0.098,-0.043,1.182,-0.115,20.603,-39.053
0.099,-0.050,1.173,0.985,19.878,-39.779
0.103,-0.044,1.168,1.893,19.710,-40.229
0.103,-0.034,1.146,1.824,21.405,-39.740
0.102,-0.037,1.144,1.244,23.565,-39.290
0.097,-0.036,1.162,0.656,23.672,-40.328
0.085,-0.036,1.153,0.092,22.313,-41.023
0.077,-0.036,1.161,-0.176,21.496,-40.679
0.072,-0.035,1.156,-0.191,20.710,-40.756
0.075,-0.024,1.148,0.481,19.305,-40.870
0.077,-0.022,1.143,0.221,19.038,-41.252
0.079,-0.018,1.137,-0.626,19.718,-41.015
0.074,-0.020,1.142,-1.527,19.145,-40.550
0.069,-0.018,1.142,-2.534,19.023,-40.740
0.073,-0.016,1.140,-3.366,19.534,-40.183
0.074,-0.026,1.162,-3.412,20.008,-40.191
0.065,-0.028,1.164,-3.092,18.763,-41.084
0.073,-0.024,1.150,-3.366,18.137,-41.435
0.067,-0.024,1.156,-3.664,18.489,-41.084
0.075,-0.019,1.150,-3.916,18.695,-41.069
0.080,-0.023,1.162,-3.656,19.389,-41.008
0.082,-0.029,1.163,-3.947,20.046,-41.282
0.078,-0.037,1.154,-3.802,21.313,-41.252
0.078,-0.038,1.163,-3.779,22.557,-41.260
0.069,-0.040,1.166,-3.969,22.534,-41.275
0.065,-0.047,1.173,-3.496,21.527,-41.702
