AX,AY,AZ,GX,GY,GZ
0.454,-0.041,1.180,-9.947,37.237,2.366
0.348,-0.033,1.177,-8.481,36.573,-5.229
0.251,-0.030,1.188,-8.649,28.992,-9.962
0.197,-0.047,1.228,-8.771,17.573,-12.588
0.196,-0.058,1.248,-7.305,3.206,-15.305
0.228,-0.069,1.218,-6.023,-7.229,-19.275
0.280,-0.060,1.202,-4.832,-9.214,-23.939
0.303,-0.034,1.167,-4.763,-7.107,-28.374
0.320,-0.010,1.156,-5.786,-0.565,-31.656
0.303,0.003,1.159,-7.069,4.595,-33.344
0.294,0.000,1.158,-8.412,11.931,-34.847
0.286,-0.012,1.198,-7.420,17.718,-35.336
0.292,-0.022,1.213,-5.351,21.931,-36.939
0.279,-0.041,1.221,-3.687,25.885,-41.664
0.221,-0.054,1.244,-1.618,26.290,-46.359
0.159,-0.060,1.238,-0.336,21.557,-50.840
0.110,-0.049,1.237,1.481,16.023,-54.519
0.097,-0.028,1.225,2.504,10.809,-56.931
0.090,-0.021,1.206,2.557,8.008,-57.412
0.062,-0.042,1.213,3.588,3.916,-58.450
0.048,-0.039,1.202,5.282,1.313,-59.053
0.054,-0.026,1.177,7.412,3.985,-58.153
0.075,0.013,1.141,8.153,9.305,-55.855
0.090,0.037,1.100,6.122,16.634,-52.947
0.079,0.052,1.083,2.183,23.176,-50.344
0.049,0.052,1.108,-0.313,28.519,-47.969
0.041,0.051,1.126,-1.191,29.565,-45.084
0.051,0.046,1.114,-1.450,29.000,-43.427
0.057,0.041,1.124,-3.420,27.992,-44.473
0.032,0.035,1.136,-4.618,24.725,-45.519
0.006,0.023,1.145,-5.519,19.290,-46.038
-0.009,0.006,1.152,-5.198,13.634,-47.679
0.018,0.014,1.126,-4.893,9.718,-49.176
0.040,0.030,1.121,-5.382,9.992,-49.733
0.022,0.046,1.109,-5.985,11.382,-48.229
-0.003,0.037,1.119,-6.542,14.771,-44.763
0.002,0.022,1.145,-5.389,17.313,-41.298
0.038,0.021,1.122,-5.267,18.969,-39.489
0.059,0.032,1.125,-7.092,22.344,-39.084
0.061,0.024,1.137,-8.962,25.115,-39.420
0.030,0.025,1.172,-9.740,25.328,-38.626
0.032,0.017,1.190,-9.023,22.847,-35.511
0.066,-0.004,1.176,-7.863,23.588,-36.053
0.075,-0.014,1.190,-6.603,23.374,-39.221
0.045,-0.021,1.214,-4.099,22.427,-41.427
0.028,-0.021,1.199,-1.626,19.885,-42.977
0.043,-0.014,1.195,-0.336,17.947,-43.420
0.048,0.005,1.173,-0.298,19.405,-42.763
0.041,0.020,1.180,0.214,21.191,-42.405
0.035,0.018,1.188,1.053,22.481,-40.855
0.040,0.011,1.164,1.565,25.557,-39.130
0.066,0.002,1.166,1.626,29.420,-38.084
0.065,0.004,1.175,1.748,31.084,-38.817
0.049,0.008,1.172,1.908,29.962,-39.863
0.049,0.008,1.177,0.992,26.992,-41.137
0.044,0.004,1.170,0.160,23.710,-43.183
0.028,0.011,1.183,0.176,20.198,-44.420
0.029,0.015,1.178,0.702,17.275,-43.847
0.057,0.020,1.159,0.908,17.817,-43.511
0.079,0.021,1.156,1.115,21.443,-43.939
