AX,AY,AZ,GX,GY,GZ
0.517,-0.079,1.161,-8.847,-5.122,6.947
0.493,-0.067,1.156,-8.473,2.702,-1.802
0.441,-0.059,1.158,-8.527,9.718,-6.298
0.386,-0.078,1.187,-9.191,15.290,-8.618
0.360,-0.089,1.208,-9.275,16.748,-10.908
0.362,-0.091,1.211,-9.855,16.481,-14.252
0.368,-0.086,1.221,-9.160,17.145,-17.924
0.376,-0.089,1.239,-7.160,18.053,-22.603
0.365,-0.092,1.248,-4.374,19.153,-28.000
0.336,-0.097,1.241,-1.389,19.450,-34.015
0.298,-0.096,1.244,1.679,18.427,-39.321
0.263,-0.086,1.233,4.901,17.000,-43.275
0.236,-0.073,1.211,7.443,15.916,-46.397
0.225,-0.054,1.197,8.115,15.435,-48.977
0.201,-0.047,1.184,7.313,14.771,-51.099
0.183,-0.058,1.164,6.046,14.718,-52.969
0.156,-0.056,1.163,4.954,15.679,-53.786
0.141,-0.053,1.166,5.504,15.962,-53.611
0.137,-0.041,1.149,4.656,17.313,-53.656
0.128,-0.033,1.155,2.779,18.702,-53.344
0.084,-0.049,1.158,0.672,18.237,-54.015
0.061,-0.055,1.159,-0.366,14.687,-55.595
0.051,-0.036,1.157,0.038,13.435,-55.427
0.075,0.000,1.145,0.481,15.420,-53.802
0.101,0.010,1.137,-0.313,18.015,-52.008
0.099,0.011,1.122,-2.313,20.656,-51.305
0.073,0.002,1.155,-2.107,22.496,-50.328
0.079,0.001,1.142,-1.351,21.977,-49.313
0.081,0.021,1.109,-1.794,21.695,-48.672
0.077,0.038,1.112,-3.954,21.977,-47.863
0.042,0.032,1.122,-7.244,21.069,-47.420
0.029,0.000,1.173,-7.893,17.748,-47.718
0.035,-0.022,1.190,-6.687,12.832,-50.069
0.056,-0.020,1.169,-5.733,10.519,-51.481
0.083,0.004,1.155,-5.275,13.084,-52.137
0.082,0.009,1.167,-4.626,16.763,-52.214
0.031,-0.001,1.185,-3.313,17.618,-50.916
0.014,-0.014,1.182,-1.901,17.649,-48.687
0.018,-0.014,1.167,-1.641,18.267,-46.458
0.039,-0.009,1.167,-2.366,21.305,-44.702
0.041,-0.009,1.188,-2.053,23.565,-44.580
0.057,-0.022,1.180,-1.260,25.718,-44.664
0.056,-0.008,1.172,0.099,27.321,-44.786
0.050,0.003,1.172,0.076,29.527,-43.580
0.028,0.026,1.166,0.649,30.603,-40.740
0.049,0.009,1.163,1.344,29.107,-40.863
0.044,0.009,1.169,1.527,25.405,-43.519
0.030,0.020,1.146,0.863,22.786,-45.534
0.006,0.017,1.157,0.137,20.435,-45.305
0.002,-0.000,1.171,-0.420,16.947,-44.931
0.012,-0.005,1.158,-0.458,14.260,-44.573
0.030,0.007,1.144,-1.092,15.046,-43.802
0.034,0.038,1.141,-2.328,17.695,-41.870
0.036,0.042,1.145,-3.405,21.015,-39.824
0.044,0.029,1.144,-3.687,23.389,-38.550
0.042,0.011,1.148,-4.145,25.412,-37.588
0.051,0.006,1.160,-4.359,26.008,-37.244
0.055,-0.002,1.179,-4.053,25.756,-37.244
0.055,0.000,1.172,-4.038,24.351,-38.588
0.060,-0.010,1.166,-4.336,22.786,-39.954
0.060,0.007,1.171,-4.229,21.817,-41.130
0.043,0.006,1.169,-4.252,21.817,-41.206
0.042,-0.006,1.175,-3.771,20.504,-41.511
0.031,-0.017,1.180,-3.359,19.557,-41.771
0.037,-0.022,1.180,-2.389,18.023,-41.794
0.046,-0.024,1.167,-2.084,17.489,-41.901
0.051,-0.030,1.172,-1.672,19.015,-41.031
0.061,-0.018,1.169,-0.832,20.931,-40.672
0.066,-0.014,1.170,-0.336,21.947,-41.290
0.047,-0.014,1.166,-0.313,22.168,-41.351
0.026,-0.010,1.146,-0.718,22.336,-40.664
0.033,0.001,1.155,-1.534,23.336,-40.053
0.037,-0.004,1.148,-2.160,21.496,-39.863
0.039,-0.001,1.155,-3.076,20.618,-39.794
0.038,-0.012,1.172,-3.435,20.702,-39.435
0.041,-0.017,1.178,-2.786,19.458,-39.321
0.057,-0.010,1.160,-2.580,18.153,-40.099
0.056,-0.005,1.169,-2.618,18.450,-39.817
0.054,-0.009,1.172,-2.641,18.672,-40.023
0.048,-0.010,1.161,-3.206,19.069,-40.015
0.041,-0.011,1.180,-2.389,20.107,-39.809
0.046,-0.019,1.183,-2.328,19.557,-39.412
0.053,-0.019,1.182,-1.969,19.702,-39.366
0.042,-0.014,1.181,-2.160,19.718,-38.595
0.031,-0.017,1.184,-2.412,18.817,-38.252
0.044,-0.024,1.183,-2.947,18.183,-37.840
0.060,-0.025,1.178,-3.603,17.687,-37.519
0.069,-0.017,1.185,-3.183,18.557,-37.550
0.077,-0.019,1.183,-2.611,19.282,-38.160
0.081,-0.016,1.180,-1.794,20.137,-38.168
0.068,-0.020,1.189,-0.511,20.878,-37.939
0.070,-0.016,1.184,0.366,20.832,-37.733
0.066,-0.015,1.181,0.565,21.153,-37.931
0.081,-0.019,1.184,0.603,20.313,-37.687
0.107,-0.011,1.174,0.496,20.656,-37.160
0.115,-0.007,1.165,0.588,22.260,-36.962
0.125,-0.004,1.160,0.389,23.878,-37.687
0.121,-0.010,1.165,0.588,25.550,-37.878
0.118,-0.005,1.163,1.053,25.336,-38.855
0.121,-0.007,1.148,0.275,25.878,-39.305
0.118,-0.010,1.145,-0.275,27.695,-39.405
0.142,-0.007,1.144,-0.656,30.305,-39.992
0.152,-0.017,1.156,-0.557,32.076,-40.702
0.145,-0.014,1.149,-0.046,34.176,-40.695
0.141,-0.016,1.151,0.496,37.160,-40.191
0.148,-0.011,1.157,1.076,39.702,-39.939
0.156,0.002,1.151,0.641,40.969,-40.733
0.135,0.018,1.149,-0.832,41.702,-43.389
0.112,0.024,1.167,-1.336,38.420,-46.504
0.084,0.024,1.184,-2.443,32.588,-49.450
0.089,0.010,1.198,-4.466,26.374,-50.511
0.118,-0.015,1.229,-5.824,20.954,-49.405
0.206,-0.028,1.280,-6.511,19.359,-48.931
0.335,-0.046,1.297,-5.863,24.214,-50.450
0.413,-0.059,1.336,-1.328,34.718,-55.573
0.444,-0.074,1.342,5.214,44.550,-62.748
0.417,-0.070,1.341,11.023,52.336,-69.282
0.365,-0.064,1.346,15.435,57.656,-72.366
0.362,-0.057,1.376,18.733,57.420,-73.374
0.467,-0.077,1.391,24.252,54.977,-77.511
0.641,-0.119,1.421,32.794,47.176,-91.779
0.828,-0.124,1.412,46.076,38.328,-114.397
0.990,-0.103,1.372,59.427,31.992,-139.649
1.088,-0.062,1.275,70.954,27.160,-168.229
1.076,-0.004,1.155,75.198,19.618,-198.053
0.999,0.045,1.064,73.786,10.534,-221.565
0.948,0.077,0.995,66.420,2.534,-238.237
0.944,0.069,0.895,56.954,1.977,-250.137
0.934,0.066,0.844,45.252,5.664,-250.137
0.833,0.018,0.813,30.748,5.954,-250.137
0.723,-0.077,0.794,16.847,11.496,-250.137
