AX,AY,AZ,GX,GY,GZ
0.209,-0.042,1.241,1.534,30.962,-24.061
0.180,-0.036,1.259,0.450,20.275,-28.214
0.187,-0.037,1.272,0.046,8.588,-33.336
0.201,-0.043,1.246,-0.145,0.702,-41.260
0.200,-0.033,1.234,-0.092,-2.916,-48.832
0.188,-0.030,1.240,0.160,-3.565,-54.092
0.175,-0.013,1.208,1.305,-1.275,-57.168
0.154,-0.003,1.174,2.351,4.947,-60.130
0.116,0.014,1.157,3.099,10.504,-60.969
0.071,0.019,1.187,3.733,13.901,-60.443
0.031,0.008,1.185,5.061,13.954,-58.939
0.011,0.016,1.155,4.321,15.634,-56.511
0.009,0.021,1.155,4.084,17.168,-54.855
0.025,0.024,1.114,3.290,18.557,-54.275
0.041,0.054,1.111,2.313,21.519,-54.580
0.029,0.059,1.121,1.336,23.885,-54.351
-0.010,0.042,1.159,1.008,21.626,-54.557
-0.040,0.020,1.153,0.504,15.252,-56.405
-0.044,0.023,1.157,0.328,8.679,-58.252
-0.007,0.048,1.137,1.107,6.405,-58.763
0.018,0.086,1.127,1.603,8.382,-58.031
0.008,0.099,1.121,-0.198,10.916,-54.847
-0.020,0.095,1.129,-2.389,13.107,-50.412
-0.030,0.077,1.134,-5.153,14.634,-46.145
-0.001,0.060,1.142,-7.237,15.153,-43.878
0.010,0.046,1.162,-8.725,17.275,-44.992
0.002,0.040,1.175,-8.000,18.504,-47.107
-0.011,0.031,1.176,-6.534,17.626,-48.466
-0.025,0.039,1.175,-4.779,18.489,-47.908
-0.018,0.052,1.185,-2.763,18.992,-46.496
-0.014,0.055,1.188,0.336,18.626,-44.023
0.005,0.055,1.169,1.786,19.565,-42.687
0.021,0.067,1.143,2.679,21.664,-41.947
0.023,0.066,1.125,1.504,24.290,-42.008
0.015,0.068,1.166,1.405,27.069,-43.023
0.010,0.054,1.161,2.267,25.458,-44.542
0.012,0.052,1.139,2.092,24.611,-46.374
0.002,0.074,1.126,1.191,24.076,-47.321
0.008,0.093,1.120,-1.481,24.695,-47.298
-0.012,0.084,1.154,-3.649,25.008,-46.542
-0.015,0.054,1.174,-4.878,22.527,-46.656
-0.018,0.037,1.182,-4.893,20.969,-48.107
-0.005,0.033,1.171,-4.099,19.557,-50.160
-0.001,0.043,1.168,-3.198,21.183,-50.275
-0.020,0.054,1.180,-0.328,22.863,-48.786
-0.021,0.062,1.170,1.260,24.458,-46.053
-0.022,0.056,1.167,2.817,26.015,-42.626
-0.012,0.058,1.146,2.328,28.641,-39.725
-0.012,0.065,1.152,1.145,29.053,-38.672
-0.013,0.066,1.164,0.473,26.679,-39.260
-0.008,0.055,1.158,-1.023,25.489,-41.031
-0.003,0.052,1.149,-2.221,24.206,-42.771
-0.037,0.077,1.135,-4.023,21.908,-40.168
-0.011,0.053,1.143,-4.832,23.267,-36.069
0.019,0.035,1.158,-4.847,22.855,-38.557
0.002,0.039,1.165,-4.863,19.916,-41.878
-0.029,0.043,1.151,-4.931,20.313,-42.099
