AX,AY,AZ,GX,GY,GZ
0.271,-0.364,1.201,10.878,29.679,-47.252
0.250,-0.364,1.206,11.779,29.626,-48.374
0.241,-0.363,1.199,11.130,29.634,-48.725
0.219,-0.374,1.235,12.481,26.122,-49.069
0.218,-0.395,1.211,15.542,24.794,-50.198
0.239,-0.396,1.207,19.130,24.687,-51.229
0.245,-0.373,1.157,21.374,28.802,-52.206
0.244,-0.348,1.146,20.947,32.977,-52.947
0.235,-0.322,1.127,19.878,36.260,-53.634
0.219,-0.324,1.146,18.939,35.664,-53.878
0.205,-0.323,1.128,17.603,33.649,-54.542
0.195,-0.322,1.142,16.176,31.366,-54.687
0.186,-0.321,1.144,15.534,29.298,-53.885
0.184,-0.326,1.157,15.099,28.916,-52.855
0.178,-0.330,1.177,16.611,29.115,-52.290
0.172,-0.342,1.196,20.580,28.000,-52.427
0.169,-0.333,1.187,23.328,26.870,-52.824
0.171,-0.308,1.187,25.153,26.687,-52.260
0.169,-0.284,1.173,24.954,25.779,-51.115
0.166,-0.253,1.167,22.168,24.885,-50.031
0.173,-0.245,1.187,18.809,22.107,-48.771
0.166,-0.244,1.194,15.137,18.847,-48.366
0.188,-0.256,1.211,13.878,18.015,-48.023
0.202,-0.266,1.230,15.023,18.397,-48.351
0.205,-0.255,1.229,16.405,19.359,-48.656
0.203,-0.243,1.247,17.565,19.221,-51.473
0.184,-0.229,1.224,18.221,18.824,-53.153
0.188,-0.220,1.224,18.901,19.328,-52.802
0.181,-0.214,1.212,18.237,19.115,-50.878
0.181,-0.219,1.199,16.908,21.069,-49.473
0.169,-0.220,1.228,16.511,21.733,-48.740
0.164,-0.224,1.225,17.565,20.733,-47.542
0.157,-0.219,1.221,19.168,21.099,-46.282
0.158,-0.206,1.220,20.023,19.550,-44.305
0.154,-0.186,1.198,20.168,17.656,-42.198
0.177,-0.185,1.188,19.893,16.153,-42.000
0.198,-0.181,1.164,20.031,15.756,-42.710
0.199,-0.187,1.215,23.947,15.031,-44.435
0.212,-0.196,1.195,27.893,15.466,-45.466
0.194,-0.180,1.206,30.321,15.504,-45.435
0.177,-0.163,1.165,32.122,15.344,-44.496
0.168,-0.141,1.142,31.740,15.061,-41.611
0.178,-0.126,1.110,30.244,15.321,-39.336
0.179,-0.117,1.121,27.550,14.298,-37.427
0.189,-0.130,1.126,25.084,13.000,-37.733
0.195,-0.136,1.110,23.542,11.901,-40.008
0.186,-0.137,1.099,22.908,12.595,-41.206
0.194,-0.140,1.099,24.863,13.405,-40.183
0.216,-0.123,1.038,25.931,17.214,-38.954
0.187,-0.116,1.065,25.176,17.053,-38.183
0.156,-0.113,1.080,24.939,12.206,-37.099
0.146,-0.130,1.106,24.977,3.947,-38.053
0.156,-0.136,1.100,26.756,-4.336,-42.328
0.170,-0.116,1.077,27.481,-8.038,-43.588
0.193,-0.105,1.065,27.939,-5.824,-42.160
0.218,-0.099,1.027,27.947,-1.641,-39.534
0.233,-0.083,1.010,26.008,2.229,-37.344
0.239,-0.081,0.995,24.511,9.046,-36.374
0.241,-0.079,1.025,23.511,13.771,-36.702
0.228,-0.076,1.012,22.427,15.756,-37.641
0.207,-0.073,1.031,22.405,15.794,-38.076
0.198,-0.078,1.042,23.672,13.366,-38.168
0.210,-0.076,1.024,23.534,10.130,-38.122
0.221,-0.066,1.026,23.542,8.008,-38.985
0.234,-0.067,0.993,24.069,7.366,-40.389
0.239,-0.043,0.985,23.466,7.366,-41.481
0.234,-0.027,0.957,21.183,9.595,-39.695
0.249,-0.018,0.957,17.992,13.000,-38.443
0.251,-0.017,0.964,14.153,14.595,-39.092
0.245,-0.011,0.972,11.550,15.893,-38.878
0.234,-0.031,0.997,10.275,16.427,-38.427
0.248,-0.041,0.991,10.160,17.008,-38.740
0.259,-0.046,1.010,10.305,16.366,-40.214
0.257,-0.039,1.004,9.641,16.687,-42.115
0.254,-0.015,1.011,7.939,15.183,-43.076
0.235,-0.015,1.024,5.992,13.107,-44.130
0.215,-0.016,1.022,3.084,11.313,-43.618
0.227,-0.028,1.025,0.634,12.267,-42.450
0.243,-0.031,1.032,-1.916,13.198,-41.198
0.263,-0.028,1.053,-3.809,15.756,-41.290
0.262,-0.017,1.061,-6.298,17.985,-40.794
0.266,-0.019,1.085,-8.084,18.870,-40.588
0.249,-0.031,1.120,-9.374,19.092,-40.733
0.237,-0.051,1.131,-9.252,16.794,-41.802
0.221,-0.073,1.169,-7.679,14.000,-44.328
0.228,-0.071,1.173,-4.626,11.611,-44.618
0.262,-0.065,1.156,-1.817,14.076,-43.649
0.279,-0.051,1.147,0.702,18.038,-43.038
0.277,-0.038,1.131,1.191,20.893,-43.649
0.249,-0.030,1.122,0.771,22.878,-43.542
0.240,-0.023,1.121,-0.962,23.496,-42.237
0.242,-0.029,1.140,-3.382,22.901,-41.359
0.245,-0.026,1.130,-4.786,20.763,-41.405
0.243,-0.026,1.136,-6.328,19.427,-40.389
0.268,-0.031,1.147,-6.359,18.550,-40.389
0.283,-0.037,1.160,-4.588,18.740,-43.000
0.286,-0.027,1.135,-2.290,20.786,-42.588
0.285,-0.028,1.151,-0.382,24.130,-41.588
0.281,-0.039,1.146,1.710,25.008,-42.740
0.256,-0.041,1.144,3.573,24.779,-44.092
0.241,-0.030,1.135,4.198,22.954,-43.977
0.224,-0.037,1.121,3.649,21.351,-43.817
0.229,-0.034,1.116,2.855,20.076,-43.718
0.243,-0.021,1.111,1.092,19.038,-42.878
0.252,-0.020,1.111,-0.824,18.786,-42.580
0.246,-0.015,1.124,-3.153,18.534,-41.992
0.238,-0.024,1.132,-4.802,18.641,-40.038
0.260,-0.042,1.153,-4.664,19.198,-39.031
0.275,-0.052,1.157,-2.573,20.267,-39.122
0.282,-0.049,1.159,-0.649,22.695,-39.740
0.273,-0.046,1.141,1.305,24.466,-40.870
0.259,-0.032,1.146,1.802,24.351,-41.359
0.253,-0.030,1.126,1.374,23.084,-41.672
0.244,-0.025,1.125,0.832,21.198,-41.832
0.255,-0.029,1.124,0.214,18.748,-41.878
0.262,-0.022,1.119,-1.282,17.748,-41.832
0.258,-0.023,1.108,-2.061,17.359,-42.305
0.255,-0.020,1.109,-3.229,18.015,-41.405
0.255,-0.025,1.114,-4.221,19.489,-40.511
0.257,-0.030,1.142,-4.328,20.336,-39.718
0.264,-0.031,1.122,-3.588,21.779,-40.786
0.255,-0.031,1.146,-2.771,22.023,-40.382
0.265,-0.035,1.151,-1.649,21.260,-40.206
0.256,-0.038,1.165,-1.046,19.267,-40.298
0.261,-0.032,1.156,-0.756,19.397,-40.038
0.259,-0.025,1.162,-1.031,18.840,-39.779
0.293,-0.020,1.146,-1.221,19.198,-40.366
0.285,-0.018,1.145,-2.260,20.260,-41.534
0.272,-0.015,1.163,-3.221,20.725,-41.672
0.259,-0.030,1.169,-3.023,21.328,-41.496
0.265,-0.034,1.167,-2.176,20.916,-41.290
0.262,-0.035,1.185,-1.443,21.252,-41.710
0.270,-0.039,1.171,0.489,21.847,-42.191
0.263,-0.037,1.173,1.595,20.282,-43.412
0.239,-0.032,1.184,2.916,18.924,-43.565
0.242,-0.029,1.178,3.237,17.466,-42.908
0.253,-0.025,1.175,1.962,16.893,-41.954
0.256,-0.022,1.198,0.718,16.573,-41.634
0.239,-0.029,1.231,-0.924,14.679,-41.527
0.265,-0.036,1.224,-1.725,15.038,-40.702
0.290,-0.042,1.272,0.664,15.702,-40.046
0.301,-0.043,1.266,4.244,16.725,-39.878
0.301,-0.053,1.294,8.092,18.557,-40.687
0.289,-0.030,1.292,10.954,19.328,-42.000
0.278,-0.022,1.299,12.420,17.061,-42.435
0.292,-0.015,1.301,12.122,14.252,-42.336
0.308,-0.010,1.331,11.389,11.588,-41.969
0.317,-0.012,1.341,10.740,10.351,-42.641
0.312,-0.016,1.358,11.725,10.962,-43.725
0.307,-0.012,1.383,15.038,10.458,-45.679
0.288,-0.013,1.380,19.298,10.870,-47.053
0.282,-0.016,1.391,24.618,8.237,-48.519
0.298,-0.016,1.363,30.710,10.542,-50.000
0.311,-0.016,1.347,36.206,11.176,-50.885
0.311,-0.017,1.332,43.000,10.580,-51.641
0.304,-0.019,1.272,49.588,11.664,-53.046
0.305,-0.011,1.215,56.092,12.092,-53.473
0.315,0.007,1.148,62.771,13.649,-54.756
