AX,AY,AZ,GX,GY,GZ
0.271,-0.705,2.000,-43.962,46.000,-60.244
0.191,-0.642,1.976,-26.603,41.779,-58.176
0.219,-0.574,1.839,-13.664,38.519,-53.282
0.284,-0.499,1.690,-5.672,35.198,-53.191
0.298,-0.422,1.535,-2.229,37.061,-52.733
0.299,-0.353,1.425,-5.519,38.427,-48.450
0.296,-0.338,1.372,-7.191,43.092,-44.214
0.303,-0.364,1.326,-3.519,41.099,-42.466
0.282,-0.385,1.256,-0.824,37.206,-43.504
0.237,-0.368,1.278,-0.641,30.076,-43.298
0.259,-0.369,1.233,0.924,25.031,-42.405
0.283,-0.384,1.213,4.427,23.466,-43.580
0.276,-0.393,1.188,7.603,24.863,-43.580
0.264,-0.385,1.158,8.053,28.328,-43.076
-0.322,0.109,1.228,-16.931,41.107,-132.611
-0.032,-0.236,1.337,27.748,12.924,-39.725
0.428,-0.592,0.881,28.992,17.802,9.840
0.533,-0.692,1.115,-14.008,42.122,-22.069
0.190,-0.367,1.243,16.366,31.626,-57.985
0.049,-0.103,1.104,15.992,21.534,-50.573
0.260,-0.252,1.093,7.725,30.191,-31.863
0.378,-0.465,1.116,12.015,29.748,-35.496
0.214,-0.464,1.151,14.275,27.702,-46.718
0.125,-0.365,1.149,17.344,22.053,-46.626
0.175,-0.321,1.114,21.336,22.481,-36.305
0.282,-0.364,1.100,21.672,27.542,-35.542
0.253,-0.336,1.075,18.023,34.336,-38.336
0.212,-0.310,1.096,18.038,33.534,-38.023
0.240,-0.336,1.088,17.359,32.389,-40.382
0.230,-0.334,1.102,16.519,32.031,-42.389
0.187,-0.297,1.115,17.939,29.992,-39.710
0.190,-0.300,1.101,18.832,28.855,-35.389
0.232,-0.311,1.090,18.107,28.672,-35.771
0.234,-0.302,1.093,18.115,27.176,-38.008
0.228,-0.289,1.093,17.794,26.924,-38.603
0.212,-0.259,1.097,16.443,22.565,-46.672
0.230,-0.267,1.095,17.137,21.817,-44.366
0.237,-0.277,1.074,17.374,21.198,-41.366
0.252,-0.279,1.082,16.977,22.534,-40.229
0.230,-0.247,1.080,15.939,25.656,-36.153
0.241,-0.241,1.096,13.969,26.389,-34.473
0.245,-0.243,1.108,12.389,25.924,-35.916
0.212,-0.245,1.112,10.725,24.450,-34.191
0.269,-0.260,1.183,7.748,20.519,-40.336
0.205,-0.210,1.116,10.107,21.122,-36.305
0.179,-0.322,1.191,14.672,17.023,-31.031
0.263,-0.357,1.100,19.191,23.015,-29.809
0.259,-0.318,1.135,23.336,27.527,-32.687
0.220,-0.241,1.100,22.740,29.145,-37.130
0.178,-0.181,1.103,17.489,30.198,-30.000
0.209,-0.252,1.109,14.038,28.206,-31.794
0.202,-0.272,1.137,13.221,26.229,-37.473
0.214,-0.289,1.128,12.015,25.084,-44.198
0.207,-0.286,1.115,14.160,22.802,-48.481
0.199,-0.264,1.107,14.702,22.000,-47.710
0.207,-0.230,1.104,14.702,22.916,-45.046
