AX,AY,AZ,GX,GY,GZ
0.127,0.123,-0.031,-105.382,16.870,-48.313
0.062,0.129,0.062,-119.870,-3.466,-49.053
0.086,0.115,0.196,-137.015,-25.794,-46.046
0.118,0.020,0.462,-162.847,-49.954,-40.725
0.156,-0.218,0.835,-192.366,-57.221,-34.450
0.212,-0.615,1.275,-205.679,-49.168,-29.328
0.289,-1.139,1.770,-203.740,-38.038,-35.420
0.312,-1.515,2.000,-181.076,-4.542,-43.450
0.244,-1.519,2.000,-136.824,18.908,-45.687
0.140,-1.234,2.000,-91.992,30.153,-36.878
0.041,-1.002,2.000,-62.588,28.550,-25.176
0.095,-0.867,2.000,-49.687,19.863,-17.153
0.237,-0.736,1.995,-46.176,19.221,-15.397
0.373,-0.634,1.928,-43.740,19.740,-19.397
0.483,-0.557,1.822,-40.450,27.702,-25.115
0.570,-0.499,1.725,-36.084,37.435,-33.153
0.545,-0.454,1.682,-33.427,46.519,-40.931
0.434,-0.449,1.681,-29.298,46.420,-44.038
0.366,-0.481,1.626,-22.641,43.015,-47.168
0.368,-0.491,1.537,-15.794,39.107,-51.237
0.375,-0.458,1.442,-10.947,37.504,-53.939
0.356,-0.397,1.365,-10.298,34.969,-53.504
0.386,-0.420,1.322,-14.649,34.374,-59.634
0.285,-0.416,1.348,-19.061,26.664,-59.931
0.201,-0.506,1.356,-16.183,21.008,-57.466
0.263,-0.557,1.312,-14.351,20.817,-52.237
0.286,-0.542,1.317,-10.710,27.802,-50.985
0.272,-0.527,1.313,-2.588,34.557,-49.000
0.236,-0.539,1.317,6.473,37.542,-47.214
0.197,-0.552,1.263,13.893,37.275,-47.153
0.199,-0.517,1.195,18.397,35.015,-49.412
0.225,-0.450,1.127,19.672,33.282,-51.626
0.209,-0.407,1.074,19.275,33.168,-48.939
0.203,-0.396,1.032,17.420,35.718,-44.725
0.202,-0.417,1.026,13.855,36.366,-45.725
0.147,-0.424,1.042,11.336,34.641,-50.061
0.129,-0.430,1.066,11.878,30.939,-50.160
0.161,-0.447,1.061,12.412,29.618,-50.588
0.160,-0.434,1.054,12.939,30.206,-50.824
0.165,-0.422,1.047,13.160,31.298,-50.931
0.140,-0.421,1.044,13.634,31.725,-50.328
0.119,-0.419,1.037,13.702,31.198,-49.550
0.116,-0.413,1.017,13.481,30.481,-47.840
0.118,-0.396,1.019,11.847,29.740,-45.489
0.113,-0.392,1.033,11.260,28.649,-43.435
0.144,-0.394,1.040,10.076,28.290,-42.824
0.152,-0.389,1.025,9.954,27.840,-43.542
0.148,-0.372,1.018,8.847,27.489,-43.702
0.145,-0.366,1.024,6.679,27.366,-43.099
0.152,-0.378,1.038,6.840,26.573,-43.008
0.152,-0.380,1.051,7.015,24.870,-43.641
0.153,-0.374,1.048,6.527,23.901,-43.908
0.158,-0.362,1.033,5.893,24.412,-43.412
0.168,-0.361,1.033,4.725,25.733,-42.725
0.177,-0.362,1.047,3.740,25.809,-42.504
0.157,-0.369,1.053,2.611,24.321,-42.359
0.133,-0.370,1.068,1.786,22.847,-41.573
0.147,-0.391,1.090,2.832,21.847,-41.901
0.165,-0.397,1.087,4.229,20.588,-42.672
0.159,-0.377,1.073,3.847,21.840,-42.702
0.163,-0.371,1.086,2.603,23.160,-42.244
0.177,-0.388,1.108,3.458,23.321,-42.366
0.179,-0.388,1.089,4.969,24.443,-42.641
0.179,-0.369,1.073,5.504,25.282,-42.725
0.178,-0.344,1.055,4.954,26.084,-42.458
0.188,-0.330,1.048,3.145,27.214,-42.183
0.191,-0.332,1.051,1.397,27.573,-42.824
0.183,-0.343,1.063,0.183,25.649,-43.779
0.158,-0.363,1.091,-0.282,23.511,-44.305
0.161,-0.371,1.087,0.489,20.244,-44.496
0.177,-0.362,1.082,0.817,20.328,-45.260
0.187,-0.350,1.082,-0.878,21.038,-45.260
0.178,-0.355,1.086,-3.122,24.664,-45.656
0.180,-0.374,1.119,-2.840,25.351,-45.908
0.186,-0.388,1.102,-2.420,27.718,-46.763
0.160,-0.374,1.125,-0.954,27.519,-46.649
0.148,-0.364,1.111,0.076,27.061,-45.809
0.158,-0.365,1.110,0.672,26.756,-45.863
0.156,-0.355,1.087,1.466,25.267,-46.824
0.152,-0.353,1.093,2.061,24.382,-46.954
0.148,-0.344,1.074,1.053,24.244,-47.008
0.159,-0.343,1.087,0.198,24.344,-46.924
0.167,-0.339,1.072,-1.183,23.817,-46.939
0.150,-0.345,1.071,-1.939,24.229,-46.389
0.137,-0.356,1.097,-1.252,22.351,-46.496
0.157,-0.358,1.088,-1.603,21.565,-46.588
0.159,-0.363,1.078,-2.023,21.771,-47.069
0.152,-0.361,1.110,-1.740,21.626,-46.985
0.141,-0.369,1.113,-1.321,20.908,-47.053
0.134,-0.380,1.124,-0.611,20.824,-47.397
0.131,-0.389,1.131,1.031,20.229,-47.687
0.141,-0.384,1.131,2.511,21.527,-47.374
0.134,-0.358,1.106,3.901,22.412,-46.824
0.134,-0.359,1.100,3.496,24.130,-45.840
0.122,-0.354,1.094,2.344,24.038,-45.450
0.120,-0.356,1.108,1.824,22.771,-45.153
0.117,-0.361,1.110,1.885,20.863,-44.908
0.129,-0.356,1.085,1.656,20.786,-44.649
0.143,-0.349,1.082,1.725,21.924,-45.137
0.140,-0.341,1.081,1.206,22.954,-45.519
0.134,-0.341,1.083,0.511,23.344,-45.061
0.130,-0.341,1.092,-0.153,23.534,-45.061
0.133,-0.347,1.090,-0.260,23.069,-44.137
0.127,-0.353,1.114,0.863,21.954,-44.130
0.118,-0.356,1.104,1.191,19.527,-44.137
0.129,-0.354,1.104,1.664,19.939,-43.893
0.139,-0.350,1.115,2.206,20.298,-43.519
0.145,-0.343,1.107,1.992,20.924,-43.382
0.154,-0.331,1.093,1.183,22.351,-43.863
0.148,-0.328,1.110,1.336,23.023,-43.878
0.144,-0.330,1.106,1.802,23.092,-43.664
0.140,-0.333,1.095,2.015,22.145,-43.435
0.139,-0.330,1.093,1.954,20.802,-43.244
0.155,-0.322,1.084,1.405,20.954,-43.901
0.163,-0.326,1.085,0.840,21.244,-44.656
0.143,-0.329,1.101,-0.153,20.695,-44.832
0.159,-0.342,1.107,-0.031,21.046,-45.168
0.155,-0.344,1.105,0.618,21.511,-45.153
0.146,-0.338,1.111,0.573,22.412,-44.748
0.140,-0.335,1.104,0.603,22.748,-44.725
0.146,-0.334,1.108,0.740,21.786,-44.870
0.132,-0.336,1.104,0.519,20.969,-45.115
0.140,-0.332,1.099,0.962,20.809,-45.145
0.143,-0.333,1.104,0.855,21.336,-44.908
0.142,-0.324,1.091,0.916,22.534,-44.802
0.143,-0.329,1.095,1.511,22.137,-45.191
0.145,-0.325,1.087,0.954,22.206,-45.198
0.135,-0.319,1.093,0.405,20.977,-45.466
0.132,-0.327,1.087,-0.267,19.679,-45.702
0.133,-0.327,1.102,-1.244,19.405,-45.061
0.128,-0.345,1.112,-1.458,19.863,-44.718
0.122,-0.346,1.115,-1.092,19.779,-44.443
0.117,-0.343,1.120,-1.382,18.901,-44.053
0.124,-0.340,1.125,-2.084,18.763,-43.351
0.129,-0.353,1.132,-2.366,18.565,-43.130
0.136,-0.372,1.143,-0.382,19.092,-43.084
0.142,-0.368,1.132,2.069,20.168,-43.092
0.146,-0.346,1.128,4.107,21.618,-43.504
0.142,-0.323,1.110,4.847,22.603,-43.985
0.137,-0.310,1.084,4.000,22.336,-43.855
0.138,-0.307,1.080,2.183,21.466,-43.412
0.139,-0.315,1.104,0.672,19.878,-43.649
0.144,-0.327,1.108,-0.458,18.550,-44.321
0.150,-0.332,1.114,-0.626,18.718,-44.710
0.137,-0.333,1.131,-0.954,18.634,-44.053
0.135,-0.344,1.118,-0.939,19.740,-43.366
0.134,-0.345,1.139,-0.214,20.244,-43.092
0.135,-0.340,1.145,0.969,20.733,-43.137
0.130,-0.343,1.147,2.405,21.038,-43.298
0.128,-0.342,1.144,3.275,19.977,-43.061
0.123,-0.348,1.169,3.275,18.802,-43.053
0.137,-0.350,1.171,3.420,18.321,-42.450
0.138,-0.352,1.181,3.252,18.771,-42.145
0.132,-0.353,1.195,3.550,18.290,-41.794
0.127,-0.359,1.198,4.374,18.557,-41.374
0.141,-0.363,1.219,5.611,19.321,-41.038
0.144,-0.362,1.220,7.137,20.580,-40.695
0.143,-0.361,1.238,7.893,20.603,-39.450
0.124,-0.364,1.269,8.809,19.168,-38.802
0.132,-0.373,1.281,9.626,17.382,-38.626
0.137,-0.370,1.305,8.809,15.397,-38.214
0.135,-0.385,1.335,7.229,14.710,-38.618
0.158,-0.402,1.366,6.702,16.679,-39.504
