AX,AY,AZ,GX,GY,GZ
0.227,-0.181,1.209,32.809,12.206,-44.992
0.248,-0.182,1.211,34.542,13.824,-45.015
0.254,-0.181,1.231,39.061,14.710,-45.328
0.249,-0.167,1.231,42.061,14.649,-45.534
0.243,-0.147,1.216,44.168,14.496,-46.290
0.235,-0.123,1.213,44.374,12.084,-46.634
0.243,-0.099,1.178,42.992,11.450,-46.664
0.255,-0.091,1.164,41.977,13.008,-46.527
0.245,-0.081,1.179,40.687,12.939,-46.237
0.237,-0.085,1.169,39.985,14.237,-46.282
0.218,-0.081,1.174,40.260,15.595,-45.595
0.218,-0.077,1.179,40.290,15.168,-44.550
0.221,-0.082,1.182,41.214,16.076,-44.695
0.220,-0.060,1.173,41.679,14.527,-43.863
0.237,-0.055,1.151,42.053,14.954,-43.038
0.256,-0.048,1.155,43.015,16.710,-43.183
0.264,-0.038,1.153,44.427,16.641,-43.649
0.238,-0.035,1.132,44.855,15.290,-44.664
0.221,-0.012,1.135,45.069,12.618,-45.198
0.223,-0.002,1.112,44.863,9.618,-44.893
0.246,0.005,1.104,44.206,8.603,-44.382
0.246,0.019,1.083,43.824,9.786,-44.779
0.256,0.023,1.092,43.069,10.557,-45.099
0.254,0.025,1.106,43.802,11.931,-46.260
0.234,0.021,1.102,44.641,12.382,-46.908
0.217,0.030,1.096,45.412,11.489,-46.595
0.215,0.037,1.099,45.779,10.550,-45.817
0.223,0.040,1.075,46.702,10.870,-46.237
0.234,0.051,1.065,46.450,10.687,-46.405
0.242,0.069,1.042,45.229,11.969,-46.069
0.240,0.079,1.033,43.534,13.221,-46.458
0.240,0.094,1.017,40.740,13.351,-46.366
0.239,0.097,1.007,38.756,15.282,-46.084
0.251,0.093,1.019,37.794,17.489,-46.206
0.233,0.096,1.031,37.145,18.435,-46.779
0.216,0.103,1.015,36.191,17.985,-46.664
0.208,0.104,1.013,34.450,18.076,-46.015
0.204,0.110,1.010,32.603,15.947,-45.954
0.204,0.120,1.017,30.061,12.916,-44.656
0.217,0.121,1.018,27.366,10.473,-43.725
0.235,0.118,1.025,26.160,9.779,-43.252
0.260,0.115,1.044,25.244,10.443,-43.130
0.274,0.115,1.031,24.427,12.496,-43.664
0.257,0.119,1.042,24.779,14.504,-44.450
0.257,0.130,1.022,24.954,15.244,-44.260
0.246,0.143,1.034,23.763,17.145,-43.405
0.244,0.151,1.003,22.099,18.382,-43.405
0.235,0.166,1.010,20.023,18.412,-43.298
0.245,0.174,1.019,16.794,17.916,-42.229
0.254,0.167,1.023,14.748,17.809,-42.450
0.271,0.164,1.032,13.107,17.885,-42.763
0.270,0.161,1.029,11.702,18.267,-42.557
0.275,0.160,1.014,11.351,20.107,-43.183
0.260,0.169,1.057,11.015,19.351,-43.748
0.234,0.170,1.027,10.389,18.191,-43.168
0.247,0.189,1.034,8.664,17.641,-42.427
0.242,0.190,1.056,6.092,15.763,-42.389
0.244,0.193,1.052,4.076,15.313,-41.748
0.250,0.176,1.071,3.282,14.305,-41.786
0.268,0.169,1.088,4.237,15.840,-40.962
0.284,0.176,1.065,4.542,18.718,-40.351
0.296,0.186,1.067,3.893,21.298,-41.420
0.286,0.199,1.067,3.260,22.435,-42.305
0.275,0.209,1.066,1.939,22.023,-42.099
0.260,0.198,1.080,1.076,20.550,-41.847
0.254,0.199,1.097,0.046,18.389,-41.977
0.258,0.196,1.095,-0.290,16.672,-41.702
0.272,0.204,1.069,-1.389,17.473,-41.466
0.289,0.208,1.087,-1.794,18.695,-41.229
0.300,0.214,1.085,-2.718,20.214,-41.382
0.284,0.211,1.091,-3.221,21.328,-42.031
0.263,0.199,1.102,-2.695,19.427,-42.504
0.255,0.199,1.104,-2.893,19.313,-42.031
0.254,0.199,1.120,-1.832,18.122,-41.313
0.278,0.190,1.114,-1.260,16.702,-41.221
0.297,0.189,1.134,-0.214,17.008,-42.237
0.301,0.208,1.122,-0.237,17.824,-42.557
0.281,0.207,1.111,-1.176,18.664,-43.275
0.268,0.211,1.127,-1.656,18.893,-42.786
0.279,0.208,1.120,-1.580,19.374,-41.832
0.290,0.198,1.117,-1.191,21.053,-41.832
0.296,0.192,1.135,0.534,22.763,-42.099
0.287,0.197,1.133,2.603,24.443,-42.595
0.274,0.203,1.121,4.031,23.779,-43.710
0.264,0.215,1.102,3.756,22.115,-43.664
0.266,0.220,1.094,2.313,20.985,-43.176
0.272,0.232,1.096,0.802,19.634,-43.389
0.278,0.225,1.089,-0.282,19.053,-44.252
0.285,0.216,1.087,0.351,21.359,-43.847
0.296,0.213,1.075,1.351,24.137,-43.740
0.287,0.208,1.042,1.908,28.160,-44.084
0.262,0.214,1.018,2.092,30.359,-44.168
0.247,0.216,0.999,1.130,30.725,-43.260
0.246,0.211,0.988,-0.840,30.954,-42.191
0.256,0.202,0.965,-2.427,29.618,-41.634
0.260,0.195,0.962,-4.031,28.878,-41.031
0.270,0.186,0.936,-6.840,29.626,-40.153
0.277,0.166,0.910,-9.511,30.626,-39.832
0.284,0.157,0.898,-13.008,32.435,-40.267
0.277,0.143,0.872,-18.153,32.626,-40.534
0.245,0.132,0.847,-24.511,34.130,-40.611
0.209,0.120,0.842,-29.672,31.504,-40.550
0.190,0.104,0.804,-35.191,33.534,-39.237
0.194,0.087,0.794,-41.481,34.466,-38.122
0.182,0.080,0.743,-47.947,36.496,-38.595
0.162,0.083,0.701,-56.321,40.573,-37.977
0.155,0.092,0.622,-70.282,44.962,-34.748
0.146,0.101,0.563,-88.366,50.771,-28.687
0.146,0.098,0.486,-106.160,55.725,-21.710
0.184,0.077,0.520,-124.718,57.985,-18.962
0.191,0.049,0.497,-140.237,63.137,-17.832
0.205,-0.007,0.474,-152.649,67.504,-20.214
0.184,-0.036,0.443,-164.130,68.885,-27.977
0.164,-0.067,0.477,-171.511,55.939,-34.962
0.142,-0.087,0.424,-174.893,68.695,-38.450
0.168,-0.122,0.483,-171.893,69.336,-40.542
0.209,-0.149,0.497,-163.313,70.939,-44.878
0.163,-0.157,0.545,-152.458,74.008,-46.130
0.075,-0.154,0.514,-149.466,73.160,-41.481
-0.024,-0.185,0.613,-152.855,62.496,-37.008
-0.147,-0.214,0.808,-156.420,36.206,-31.130
-0.208,-0.272,0.887,-171.298,1.817,-26.824
-0.175,-0.362,0.956,-189.565,-23.328,-25.870
-0.118,-0.476,1.096,-207.244,-51.565,-28.359
-0.033,-0.584,1.267,-216.435,-69.802,-30.496
0.103,-0.684,1.361,-213.733,-68.092,-31.519
0.268,-0.774,1.456,-203.748,-43.679,-28.634
0.415,-0.873,1.598,-184.565,-4.779,-24.389
0.463,-0.924,1.757,-154.542,31.672,-19.359
