AX,AY,AZ,GX,GY,GZ
0.212,-0.453,1.280,10.435,39.305,-50.137
0.196,-0.442,1.241,12.023,37.595,-48.588
0.198,-0.420,1.198,13.344,34.580,-47.237
0.214,-0.406,1.155,13.779,32.374,-46.748
0.217,-0.395,1.125,14.321,30.656,-47.168
0.226,-0.388,1.083,14.359,30.298,-47.450
0.224,-0.387,1.063,13.443,31.481,-47.435
0.196,-0.397,1.090,13.870,31.023,-46.954
0.182,-0.402,1.069,14.023,28.595,-46.985
0.173,-0.406,1.068,12.344,26.366,-47.389
0.156,-0.406,1.062,11.061,25.244,-47.443
0.152,-0.406,1.073,10.122,24.702,-45.977
0.151,-0.423,1.085,10.130,24.206,-45.466
0.160,-0.432,1.085,9.977,24.588,-46.305
0.167,-0.432,1.081,11.061,27.015,-47.847
0.162,-0.430,1.101,12.893,29.176,-49.000
0.137,-0.420,1.094,14.985,29.954,-48.618
0.125,-0.411,1.073,14.748,28.695,-47.878
0.110,-0.401,1.050,14.328,26.710,-47.481
0.114,-0.385,1.035,12.557,25.542,-46.588
0.107,-0.367,1.066,10.756,25.084,-45.634
0.106,-0.374,1.073,8.878,23.885,-44.740
0.110,-0.386,1.079,8.237,24.221,-44.198
0.131,-0.391,1.072,8.542,25.725,-43.817
0.124,-0.389,1.113,7.237,26.504,-43.313
0.092,-0.420,1.178,10.809,24.588,-42.702
0.085,-0.434,1.190,14.168,20.824,-41.786
0.120,-0.426,1.178,15.977,20.145,-42.145
0.153,-0.389,1.159,16.855,21.763,-42.183
0.154,-0.370,1.173,16.756,23.008,-41.557
0.133,-0.376,1.191,17.962,21.695,-41.382
0.125,-0.384,1.183,18.053,18.992,-41.496
0.146,-0.384,1.170,17.908,19.015,-42.214
0.164,-0.357,1.166,16.786,21.588,-41.977
0.158,-0.359,1.185,17.481,24.336,-40.977
0.156,-0.368,1.180,19.924,26.458,-40.595
0.163,-0.361,1.155,22.084,28.359,-41.084
0.163,-0.335,1.129,22.489,29.336,-40.885
0.156,-0.312,1.147,20.427,27.603,-41.015
0.128,-0.321,1.169,19.687,23.947,-41.313
0.110,-0.343,1.170,19.618,17.466,-41.260
0.126,-0.366,1.158,19.802,15.229,-41.321
0.146,-0.370,1.165,20.863,17.504,-42.031
0.149,-0.357,1.184,24.565,19.076,-42.122
0.153,-0.349,1.161,26.786,20.450,-42.153
0.142,-0.335,1.167,28.313,21.573,-41.595
0.143,-0.322,1.138,28.473,22.885,-40.725
0.157,-0.313,1.143,29.275,22.412,-39.916
0.181,-0.296,1.119,29.008,23.168,-39.863
0.187,-0.288,1.095,28.000,25.412,-40.649
0.178,-0.271,1.081,27.580,28.687,-41.321
0.184,-0.258,1.095,26.282,28.389,-41.679
0.167,-0.254,1.101,23.885,27.145,-42.275
0.136,-0.261,1.113,22.267,23.145,-42.924
0.130,-0.281,1.136,21.282,20.427,-42.679
0.152,-0.288,1.154,21.290,18.397,-43.000
0.165,-0.282,1.156,21.656,19.809,-44.198
0.160,-0.275,1.166,20.840,21.748,-44.565
0.142,-0.271,1.177,20.412,23.916,-43.725
0.138,-0.274,1.203,20.924,24.519,-42.267
0.153,-0.271,1.203,21.740,24.420,-41.443
0.147,-0.269,1.210,23.229,23.122,-41.527
0.136,-0.259,1.211,25.122,20.260,-42.084
0.120,-0.253,1.210,26.763,16.328,-42.756
0.119,-0.250,1.204,28.321,11.099,-42.809
0.116,-0.240,1.200,28.573,7.511,-43.160
0.137,-0.227,1.173,28.290,7.748,-43.519
0.156,-0.218,1.152,27.420,10.366,-43.336
0.163,-0.203,1.156,26.641,14.527,-41.992
0.159,-0.206,1.157,25.405,17.466,-41.412
0.151,-0.202,1.161,23.908,18.298,-41.076
0.140,-0.197,1.153,22.519,18.191,-40.473
0.135,-0.194,1.177,22.840,18.588,-39.748
0.147,-0.197,1.176,23.084,17.206,-39.237
0.140,-0.204,1.168,24.107,16.824,-40.443
0.129,-0.190,1.170,25.237,15.626,-41.023
0.157,-0.187,1.145,25.366,15.618,-41.031
0.161,-0.173,1.130,24.634,15.550,-41.504
0.156,-0.153,1.133,22.733,15.511,-40.847
0.157,-0.151,1.127,21.160,14.450,-41.275
0.168,-0.145,1.107,20.397,16.985,-41.740
0.169,-0.148,1.129,21.137,19.206,-42.405
0.162,-0.148,1.137,22.740,20.740,-42.244
0.147,-0.158,1.132,23.397,22.435,-41.702
0.125,-0.154,1.132,23.740,21.069,-41.015
0.121,-0.139,1.130,22.901,18.489,-40.481
0.122,-0.130,1.139,20.435,14.107,-40.580
0.107,-0.131,1.141,18.084,8.389,-41.115
0.116,-0.137,1.151,16.580,4.901,-42.053
0.151,-0.138,1.154,16.145,3.527,-43.275
0.183,-0.129,1.161,17.092,5.618,-43.916
0.189,-0.124,1.160,17.870,10.229,-43.817
0.186,-0.117,1.165,19.527,15.611,-43.290
