AX,AY,AZ,GX,GY,GZ
0.181,-0.296,1.207,128.809,3.969,-60.252
0.195,-0.252,1.127,130.679,5.878,-59.916
0.180,-0.199,1.094,128.511,5.885,-59.672
0.204,-0.152,0.991,120.244,10.672,-59.137
0.196,-0.129,1.005,111.191,19.893,-56.534
0.185,-0.120,1.052,104.504,24.802,-51.962
0.181,-0.122,1.078,100.336,27.137,-50.450
0.174,-0.113,1.106,100.229,27.863,-51.618
0.152,-0.086,1.140,100.160,24.779,-53.550
0.146,-0.064,1.105,98.527,19.481,-54.282
0.140,-0.033,1.057,93.870,18.031,-52.443
0.166,-0.025,1.094,90.405,16.122,-50.534
0.182,-0.022,1.116,89.115,12.313,-49.702
0.209,0.000,1.047,85.092,14.168,-51.855
0.207,0.022,1.065,79.450,16.496,-53.000
0.208,0.042,1.059,76.214,18.145,-52.405
0.215,0.050,1.063,73.656,21.527,-52.527
0.193,0.076,1.078,71.603,24.321,-51.435
0.220,0.078,1.053,68.206,25.053,-52.893
0.155,0.115,1.058,66.214,25.443,-54.313
0.139,0.126,1.053,61.634,24.924,-50.313
0.182,0.122,1.023,57.527,26.099,-46.847
0.191,0.127,1.039,52.389,26.321,-46.405
0.168,0.129,1.044,48.985,24.511,-47.206
0.163,0.133,1.077,46.924,23.153,-47.550
0.171,0.132,1.075,45.137,19.710,-47.420
0.173,0.139,1.071,42.977,20.221,-47.504
0.159,0.151,1.057,40.366,20.977,-46.542
0.155,0.168,1.077,37.649,21.069,-44.947
0.177,0.178,1.084,36.443,17.962,-44.244
0.201,0.191,1.016,32.237,20.649,-44.664
0.206,0.214,1.027,26.595,22.405,-45.206
0.179,0.209,1.055,22.344,21.710,-46.176
0.170,0.203,1.111,21.885,17.542,-47.275
0.187,0.203,1.076,22.672,14.802,-47.206
0.205,0.201,1.066,22.260,16.008,-45.924
0.219,0.227,1.025,18.893,17.061,-44.878
0.216,0.240,1.019,13.779,20.771,-44.611
0.180,0.226,1.061,11.321,20.947,-44.885
0.170,0.221,1.055,9.542,19.809,-44.718
0.193,0.228,1.060,7.588,20.939,-44.405
0.187,0.235,1.067,5.298,18.496,-44.000
0.187,0.231,1.082,4.794,17.221,-44.305
0.199,0.226,1.083,4.511,18.458,-44.466
0.221,0.231,1.073,4.176,18.649,-44.771
0.223,0.252,1.055,0.664,19.115,-44.702
0.204,0.234,1.085,-0.992,19.748,-44.931
0.179,0.209,1.138,2.298,17.496,-46.046
0.177,0.193,1.134,6.420,15.863,-46.397
0.194,0.214,1.107,8.634,17.061,-46.252
0.218,0.262,1.052,5.359,17.275,-45.878
0.213,0.284,1.017,-2.221,18.916,-45.641
0.184,0.269,1.099,-4.115,19.908,-45.496
0.176,0.237,1.134,-2.679,18.450,-44.802
0.184,0.222,1.097,-2.031,18.527,-44.916
0.184,0.232,1.097,-3.763,16.733,-44.153
0.194,0.252,1.071,-6.794,18.405,-44.038
0.192,0.245,1.116,-6.374,21.115,-44.969
0.186,0.215,1.159,-2.481,20.076,-45.275
0.189,0.217,1.129,-0.496,19.573,-45.244
0.191,0.211,1.111,-0.214,19.389,-45.786
0.185,0.237,1.114,0.107,20.092,-45.962
0.186,0.241,1.121,0.397,21.023,-45.595
0.181,0.250,1.139,1.115,21.389,-44.794
0.192,0.245,1.125,0.634,21.168,-44.733
