AX,AY,AZ,GX,GY,GZ
0.185,0.030,0.414,-199.412,11.023,-38.664
-0.002,-0.114,0.933,-227.092,-28.496,-42.344
-0.012,-0.356,1.251,-240.870,-60.832,-37.718
0.219,-0.695,1.549,-235.321,-57.901,-30.557
0.519,-0.989,1.816,-211.298,-32.466,-28.496
0.500,-1.079,2.000,-188.725,-13.122,-26.321
0.282,-1.111,2.000,-167.504,8.053,-19.244
0.264,-1.144,2.000,-134.031,20.954,-20.794
0.355,-1.016,2.000,-98.626,33.092,-36.015
0.435,-0.837,2.000,-69.702,41.649,-39.817
0.409,-0.661,2.000,-47.183,51.840,-43.458
0.407,-0.502,2.000,-37.550,56.565,-45.405
0.444,-0.389,1.955,-34.908,63.321,-46.718
0.431,-0.324,1.832,-31.779,63.763,-49.542
0.399,-0.305,1.717,-30.931,63.038,-52.649
0.348,-0.324,1.648,-28.718,58.420,-56.557
0.317,-0.323,1.548,-28.260,50.618,-60.198
0.276,-0.332,1.540,-31.359,41.527,-61.962
0.236,-0.400,1.583,-32.183,32.351,-62.511
0.212,-0.506,1.625,-26.275,26.725,-62.321
0.207,-0.578,1.594,-16.763,23.244,-61.550
0.189,-0.594,1.536,-8.427,26.504,-60.008
0.188,-0.557,1.504,-0.740,31.153,-57.321
0.180,-0.526,1.454,7.290,34.656,-53.733
0.173,-0.497,1.373,12.908,38.840,-49.618
0.145,-0.482,1.339,18.221,38.595,-45.756
0.147,-0.459,1.291,23.511,33.954,-43.534
0.178,-0.434,1.229,27.046,30.313,-43.099
0.211,-0.394,1.175,29.061,28.069,-43.679
0.254,-0.346,1.120,27.687,27.336,-44.771
0.250,-0.311,1.055,23.412,27.336,-45.809
0.244,-0.304,1.041,17.748,28.351,-46.611
0.219,-0.320,1.060,12.794,25.733,-47.206
0.186,-0.336,1.068,10.298,23.893,-47.229
0.165,-0.376,1.099,8.977,23.076,-48.092
0.137,-0.403,1.131,9.870,21.084,-48.542
0.130,-0.416,1.135,12.115,21.992,-48.511
0.138,-0.411,1.137,14.794,24.481,-47.702
0.130,-0.390,1.136,16.038,26.832,-46.000
0.114,-0.384,1.138,17.992,29.145,-44.718
0.114,-0.381,1.111,19.985,29.733,-44.405
0.100,-0.359,1.095,21.389,28.962,-43.817
0.091,-0.345,1.087,21.527,26.336,-43.794
0.096,-0.326,1.052,21.305,25.427,-43.664
0.096,-0.316,1.042,20.137,24.130,-43.137
0.092,-0.305,1.050,18.206,22.847,-42.137
0.079,-0.308,1.056,15.969,20.397,-41.710
0.089,-0.317,1.057,14.595,20.221,-41.305
0.088,-0.313,1.067,13.252,21.160,-40.641
0.082,-0.313,1.104,12.084,20.855,-39.534
0.080,-0.314,1.116,11.786,19.366,-38.893
0.080,-0.320,1.133,11.954,16.847,-38.229
0.100,-0.324,1.135,12.771,16.756,-38.244
0.122,-0.328,1.148,14.382,18.229,-38.084
0.135,-0.325,1.150,15.924,19.649,-37.595
0.144,-0.316,1.149,18.115,22.802,-37.924
0.139,-0.309,1.149,19.489,22.412,-38.557
0.135,-0.302,1.128,20.802,20.443,-38.992
0.139,-0.289,1.113,21.420,20.000,-39.389
0.145,-0.277,1.099,20.779,19.779,-39.863
0.164,-0.264,1.076,19.458,20.481,-40.031
0.167,-0.249,1.076,17.748,21.031,-40.176
0.145,-0.255,1.085,16.191,20.435,-40.611
0.140,-0.261,1.083,14.916,20.221,-40.626
0.144,-0.269,1.086,13.382,20.611,-40.389
0.142,-0.273,1.080,12.489,21.557,-40.321
0.150,-0.265,1.085,12.229,22.656,-40.359
0.155,-0.258,1.092,13.160,22.756,-40.878
0.161,-0.258,1.076,14.183,21.832,-41.702
0.159,-0.246,1.073,14.763,21.084,-42.237
0.152,-0.239,1.067,14.427,20.969,-42.641
0.156,-0.235,1.044,13.260,20.733,-42.710
0.167,-0.219,1.033,11.542,21.366,-43.069
0.161,-0.208,1.031,8.855,22.458,-43.122
0.157,-0.205,1.024,6.580,22.733,-43.053
0.165,-0.202,1.027,4.496,23.740,-42.855
0.159,-0.213,1.044,1.870,23.191,-43.015
