AX,AY,AZ,GX,GY,GZ
0.303,0.107,1.158,-0.885,18.656,-42.389
0.306,0.110,1.126,-1.000,20.351,-42.115
0.307,0.118,1.131,-1.702,21.450,-42.282
0.294,0.121,1.124,-2.198,21.084,-42.511
0.280,0.124,1.122,-3.504,20.160,-42.557
0.273,0.108,1.153,-3.298,18.641,-42.351
0.278,0.093,1.158,-2.496,15.863,-42.878
0.283,0.082,1.147,-1.565,14.344,-43.405
0.280,0.086,1.150,-0.305,13.626,-43.573
0.280,0.094,1.139,0.710,13.840,-43.145
0.290,0.105,1.118,0.153,14.893,-42.603
0.292,0.110,1.122,-0.405,16.344,-41.679
0.300,0.107,1.111,-0.771,17.626,-41.519
0.311,0.095,1.125,-0.305,19.260,-41.794
0.298,0.089,1.125,0.115,19.847,-42.198
0.283,0.083,1.127,0.145,19.137,-43.290
0.253,0.079,1.106,1.069,16.779,-43.580
0.266,0.086,1.093,1.252,14.626,-43.061
0.286,0.086,1.073,1.145,14.664,-43.122
0.306,0.086,1.058,1.962,16.634,-43.160
0.314,0.095,1.031,2.458,20.366,-43.397
0.319,0.101,1.003,2.443,24.756,-43.939
0.312,0.106,0.977,1.550,28.924,-44.832
0.298,0.105,0.950,0.130,31.183,-45.504
0.276,0.088,0.922,-1.466,31.885,-46.046
0.262,0.073,0.898,-3.282,32.229,-47.702
0.248,0.060,0.877,-4.718,30.473,-49.473
0.218,0.044,0.844,-6.779,28.405,-50.908
0.193,0.032,0.830,-8.198,25.099,-52.397
0.165,0.013,0.807,-8.221,21.550,-53.534
0.167,-0.003,0.739,-8.481,23.115,-54.260
0.173,-0.017,0.677,-9.214,28.351,-55.435
0.159,-0.039,0.612,-10.305,35.031,-57.176
0.109,-0.050,0.568,-11.344,40.779,-57.427
0.068,-0.059,0.468,-13.878,43.450,-55.916
0.021,-0.078,0.403,-18.511,46.084,-54.885
-0.033,-0.090,0.417,-22.626,39.924,-54.473
-0.091,-0.100,0.360,-27.588,27.221,-51.817
-0.088,-0.094,0.329,-33.466,17.344,-50.183
-0.033,-0.069,0.320,-40.885,6.481,-46.313
0.074,-0.026,0.234,-48.817,5.771,-40.076
0.207,-0.018,0.208,-58.763,17.847,-35.573
0.316,-0.021,0.268,-67.160,33.061,-35.252
0.365,-0.026,0.330,-69.214,43.313,-39.565
0.362,-0.019,0.276,-75.000,53.344,-45.168
0.281,0.018,0.406,-93.015,49.626,-49.794
0.149,0.031,0.488,-122.634,30.924,-53.679
0.026,0.042,0.612,-158.588,12.794,-55.939
-0.083,0.052,0.877,-193.954,-14.305,-41.679
0.043,-0.101,1.169,-211.672,-22.130,-20.603
0.290,-0.352,1.448,-209.740,-9.321,-13.618
0.472,-0.531,1.632,-184.534,15.061,-15.733
0.572,-0.566,1.754,-148.412,43.725,-22.145
0.501,-0.428,1.703,-114.740,61.710,-27.649
0.494,-0.287,1.580,-92.603,67.908,-37.565
0.481,-0.152,1.402,-85.321,60.366,-47.702
0.327,-0.065,1.537,-98.489,28.206,-46.718
0.240,-0.140,1.561,-127.779,-8.000,-43.359
0.300,-0.297,1.785,-153.427,-20.718,-48.626
0.389,-0.479,2.000,-160.305,-15.588,-46.076
0.483,-0.701,2.000,-142.206,2.244,-40.023
0.546,-0.868,2.000,-104.641,32.763,-38.641
0.486,-0.901,2.000,-58.206,57.863,-40.206
0.370,-0.793,2.000,-17.809,65.641,-44.641
0.276,-0.613,2.000,5.168,59.550,-49.611
0.287,-0.463,1.827,14.198,49.015,-55.046
0.296,-0.346,1.609,6.710,37.863,-53.710
0.290,-0.330,1.559,-10.397,33.038,-48.130
0.278,-0.404,1.568,-21.618,32.076,-46.496
0.292,-0.480,1.574,-21.137,35.855,-47.588
0.266,-0.530,1.549,-12.901,39.611,-46.802
0.244,-0.528,1.500,-1.634,41.626,-45.908
0.215,-0.464,1.398,7.588,39.534,-44.794
0.207,-0.393,1.301,12.115,35.939,-42.893
0.217,-0.350,1.252,12.992,27.260,-40.595
0.237,-0.331,1.170,10.099,23.229,-39.061
0.271,-0.341,1.130,6.153,20.626,-38.427
0.299,-0.336,1.112,2.786,21.740,-38.534
0.311,-0.340,1.106,-0.466,24.901,-38.603
0.285,-0.380,1.154,-0.176,25.878,-39.389
0.244,-0.411,1.189,3.183,22.985,-40.359
0.235,-0.431,1.189,6.160,19.443,-41.298
0.250,-0.425,1.197,9.237,17.046,-41.260
0.269,-0.416,1.194,12.649,19.176,-41.595
0.267,-0.413,1.165,15.481,22.908,-41.366
0.265,-0.419,1.170,17.107,26.618,-41.664
0.240,-0.408,1.153,18.137,28.947,-42.908
0.215,-0.398,1.162,17.824,28.924,-43.176
0.203,-0.381,1.138,16.443,27.786,-43.412
0.215,-0.371,1.152,15.511,27.282,-42.916
0.213,-0.365,1.172,14.519,23.977,-42.290
0.217,-0.380,1.179,14.817,23.389,-42.366
0.214,-0.388,1.178,15.679,22.847,-42.351
0.227,-0.384,1.196,15.863,23.298,-42.229
0.246,-0.385,1.209,18.321,23.176,-42.718
0.238,-0.375,1.193,21.252,23.809,-43.832
