AX,AY,AZ,GX,GY,GZ
0.255,-1.048,1.499,-68.328,44.794,-1.412
0.246,-1.015,1.423,-52.557,38.344,-14.099
0.210,-0.999,1.379,-40.687,30.786,-26.336
0.182,-0.984,1.355,-31.252,23.031,-37.321
0.182,-0.945,1.301,-22.664,16.351,-44.603
0.207,-0.883,1.226,-16.275,15.046,-46.924
0.229,-0.831,1.186,-11.168,17.664,-47.000
0.237,-0.808,1.142,-6.282,22.710,-46.061
0.224,-0.786,1.136,0.000,30.130,-44.313
0.213,-0.786,1.099,6.542,36.641,-41.878
0.205,-0.783,1.076,13.084,41.855,-40.992
0.171,-0.787,1.053,19.229,44.145,-42.542
0.145,-0.776,1.055,26.618,43.504,-44.702
0.134,-0.768,1.045,32.649,43.382,-46.771
0.132,-0.760,1.007,37.573,39.061,-49.496
0.117,-0.750,0.960,39.137,34.695,-52.481
0.109,-0.736,0.925,38.580,31.527,-55.069
0.094,-0.712,0.916,37.099,27.130,-56.191
0.094,-0.700,0.898,35.473,23.511,-56.779
0.104,-0.677,0.889,33.710,22.023,-56.313
0.115,-0.652,0.862,31.969,22.702,-55.374
0.117,-0.646,0.864,30.420,26.176,-53.649
0.113,-0.646,0.875,29.168,30.183,-51.366
0.096,-0.665,0.886,29.214,30.321,-50.527
0.084,-0.682,0.889,28.527,28.977,-50.466
0.062,-0.687,0.931,28.962,27.115,-50.122
0.062,-0.690,0.940,30.374,22.763,-49.206
0.076,-0.693,0.949,31.275,20.573,-48.832
0.081,-0.688,0.983,33.069,18.519,-49.573
0.100,-0.684,0.984,34.962,18.374,-50.298
0.085,-0.676,0.989,36.336,17.748,-50.527
0.071,-0.673,0.991,37.435,16.252,-50.282
0.074,-0.670,0.959,37.809,15.076,-50.565
0.076,-0.655,0.969,37.137,14.458,-50.672
