AX,AY,AZ,GX,GY,GZ
0.211,0.097,0.795,-20.969,32.885,-42.580
0.196,0.076,0.638,-29.397,34.611,-40.847
0.195,0.065,0.623,-35.427,39.450,-39.908
0.205,0.071,0.491,-44.061,41.160,-38.412
0.224,0.063,0.477,-52.008,58.672,-37.038
0.201,0.065,0.455,-63.916,53.992,-35.473
0.177,0.042,0.380,-76.794,56.893,-37.679
0.097,0.028,0.405,-88.473,53.481,-39.985
0.077,-0.004,0.369,-100.183,44.237,-39.313
0.090,-0.037,0.391,-110.771,44.267,-37.870
0.099,-0.067,0.487,-117.206,41.008,-36.580
0.119,-0.091,0.519,-120.382,42.229,-37.779
0.093,-0.109,0.580,-121.763,42.336,-38.321
0.064,-0.123,0.596,-124.405,40.122,-36.939
0.050,-0.142,0.612,-129.481,39.084,-34.832
0.052,-0.156,0.697,-135.786,35.298,-29.687
0.116,-0.186,0.762,-142.740,32.015,-24.824
0.171,-0.251,0.840,-146.748,34.519,-24.206
0.162,-0.297,0.972,-146.191,31.076,-25.328
0.158,-0.389,1.062,-145.817,26.962,-30.985
0.011,-0.398,1.092,-145.405,11.557,-34.954
0.178,-0.597,1.746,-108.000,-5.679,-40.908
0.019,-0.484,1.582,-110.649,-19.847,-38.099
-0.014,-0.588,2.000,-91.000,-40.252,-29.977
0.250,-0.726,2.000,-51.847,-66.771,-31.840
0.649,-0.640,1.803,-39.466,-2.061,-45.832
0.683,-0.448,2.000,-28.412,10.099,-50.084
0.535,-0.218,1.770,-47.267,18.000,-43.695
0.386,-0.238,1.828,-61.359,-2.702,-39.038
0.454,-0.494,1.921,-56.137,21.420,-50.481
0.389,-0.645,2.000,-38.244,28.076,-48.626
0.474,-0.767,2.000,8.626,21.176,-54.130
0.581,-0.676,2.000,48.298,33.695,-66.260
0.546,-0.469,2.000,74.115,40.206,-66.870
0.504,-0.315,1.922,81.924,51.084,-65.656
0.427,-0.236,1.634,75.870,56.115,-67.870
0.325,-0.241,1.610,67.908,46.412,-67.412
0.331,-0.249,1.588,65.779,27.885,-65.840
0.352,-0.224,1.649,70.664,11.580,-63.053
0.470,-0.199,1.537,78.527,-5.214,-64.916
0.547,-0.177,1.391,80.122,-7.618,-70.908
0.554,-0.157,1.405,83.076,-5.435,-76.504
0.533,-0.153,1.328,86.031,4.252,-76.710
0.539,-0.152,1.275,84.565,16.443,-78.153
0.434,-0.113,1.287,81.229,23.885,-79.282
0.284,-0.089,1.200,74.885,21.313,-77.534
0.189,-0.079,1.176,65.481,17.443,-73.198
0.152,-0.071,1.094,55.176,11.084,-66.504
0.177,-0.075,1.036,45.565,11.275,-60.641
0.200,-0.101,1.101,43.519,13.038,-57.840
0.208,-0.152,1.155,51.290,8.664,-59.160
0.295,-0.155,1.037,60.084,25.855,-63.779
0.107,-0.055,1.025,55.954,16.198,-59.351
0.163,-0.050,0.891,58.328,23.786,-57.985
0.173,-0.013,0.861,47.374,26.695,-56.702
0.155,0.013,0.816,38.603,29.702,-51.252
0.124,0.025,0.842,27.725,30.305,-43.832
0.121,0.005,0.907,19.336,28.893,-39.481
0.104,-0.031,0.982,15.748,19.252,-37.282
0.123,-0.069,0.961,12.107,15.702,-36.145
0.119,-0.090,1.004,10.550,8.740,-34.557
0.164,-0.113,1.004,10.366,7.191,-35.168
0.208,-0.104,1.004,9.740,5.359,-37.031
0.239,-0.071,0.977,6.771,7.618,-37.412
0.267,-0.057,0.971,1.160,14.756,-36.656
0.282,-0.060,0.973,-2.985,18.885,-37.008
0.252,-0.062,0.957,-7.756,24.252,-36.542
0.222,-0.078,0.982,-13.229,27.160,-35.802
0.177,-0.080,0.999,-15.145,24.229,-34.496
0.172,-0.102,1.038,-15.015,23.702,-32.580
0.175,-0.113,1.039,-14.046,17.916,-31.405
0.186,-0.120,1.042,-11.901,18.023,-31.145
0.246,-0.156,1.126,-6.137,19.038,-33.962
0.229,-0.141,1.141,-5.237,12.725,-39.084
0.184,-0.110,1.081,-4.344,12.412,-40.076
0.198,-0.092,1.070,-7.351,18.107,-36.916
0.260,-0.100,1.062,-9.115,22.748,-35.618
0.285,-0.072,1.024,-11.664,29.939,-35.214
0.265,-0.053,1.007,-13.420,35.550,-33.794
0.234,-0.054,1.060,-12.870,32.863,-33.809
0.235,-0.059,1.040,-11.618,28.137,-36.412
0.233,-0.045,1.040,-9.924,20.649,-38.290
0.281,-0.017,1.002,-10.038,20.710,-38.160
0.342,0.001,0.969,-11.740,25.962,-38.168
0.366,0.031,0.950,-15.115,32.863,-38.611
0.347,0.063,0.938,-19.267,40.519,-39.443
0.317,0.063,0.939,-23.977,43.092,-39.275
0.274,0.053,0.958,-28.870,41.092,-39.015
0.243,0.033,0.993,-33.015,35.740,-38.794
0.235,0.005,1.026,-35.221,28.221,-39.267
0.253,-0.010,1.030,-37.282,22.450,-39.328
0.283,-0.006,1.042,-39.863,20.351,-40.069
0.302,-0.005,1.020,-44.305,20.985,-40.779
0.290,-0.019,1.085,-48.099,25.832,-40.115
0.261,-0.050,1.109,-50.580,28.878,-38.244
0.256,-0.090,1.143,-51.412,32.328,-37.863
0.270,-0.112,1.179,-49.687,34.427,-38.275
0.257,-0.120,1.203,-48.779,37.084,-38.817
0.226,-0.125,1.242,-44.985,33.847,-38.573
0.230,-0.132,1.227,-42.061,32.672,-38.908
0.237,-0.135,1.238,-39.153,30.962,-39.359
