AX,AY,AZ,GX,GY,GZ
0.335,0.124,1.096,9.947,20.168,-44.908
0.311,0.141,1.112,9.382,18.817,-45.061
0.318,0.150,1.083,6.443,19.282,-45.641
0.310,0.156,1.095,4.534,14.580,-45.198
0.314,0.153,1.112,3.389,11.198,-45.534
0.316,0.141,1.089,3.099,13.160,-45.908
0.323,0.131,1.119,4.130,14.748,-45.840
0.328,0.129,1.095,5.191,15.672,-46.107
0.332,0.142,1.101,5.382,17.740,-46.412
0.314,0.157,1.098,5.389,18.511,-46.840
0.310,0.155,1.096,5.664,18.771,-46.313
0.312,0.147,1.109,5.542,18.832,-45.710
0.322,0.140,1.126,6.267,18.275,-46.489
0.314,0.149,1.114,6.221,18.038,-47.298
0.311,0.149,1.123,6.534,15.221,-47.153
0.317,0.155,1.094,5.550,16.008,-46.511
0.319,0.147,1.107,4.641,16.031,-46.076
0.314,0.148,1.093,3.924,16.847,-46.344
0.316,0.153,1.088,3.817,19.229,-45.305
0.327,0.157,1.089,4.473,22.061,-44.458
0.336,0.150,1.104,5.229,22.786,-44.992
0.314,0.158,1.103,6.580,22.443,-45.786
0.308,0.169,1.089,6.221,21.008,-46.511
0.301,0.179,1.090,6.130,19.023,-46.267
0.306,0.183,1.074,4.611,16.771,-45.687
0.319,0.181,1.076,2.840,15.450,-45.382
0.335,0.177,1.065,1.160,15.847,-45.023
0.350,0.169,1.070,0.443,17.466,-45.290
0.348,0.166,1.071,0.229,18.718,-45.878
0.342,0.165,1.058,0.145,21.198,-46.351
0.324,0.165,1.079,1.153,22.473,-46.061
0.325,0.168,1.070,2.000,23.450,-45.916
0.317,0.173,1.082,2.351,22.397,-46.374
0.314,0.172,1.067,1.794,20.588,-46.908
0.309,0.176,1.054,0.298,20.603,-46.641
0.327,0.176,1.023,-0.550,20.847,-46.916
0.322,0.173,1.029,-1.870,21.260,-47.191
0.304,0.173,1.006,-3.359,22.588,-47.634
0.292,0.158,0.998,-4.954,23.893,-48.046
0.271,0.148,1.003,-5.336,23.305,-48.046
0.288,0.122,0.972,-4.794,24.740,-47.962
0.312,0.101,0.922,-4.595,29.603,-48.397
0.322,0.080,0.896,-4.328,35.153,-50.122
0.322,0.049,0.824,-4.618,42.534,-52.550
0.298,0.031,0.755,-4.618,50.802,-53.962
0.270,-0.003,0.741,-5.321,56.656,-56.817
0.221,-0.020,0.634,-8.412,60.252,-60.397
0.161,-0.048,0.616,-11.374,58.748,-63.893
0.133,-0.070,0.526,-16.481,55.092,-66.038
0.117,-0.095,0.504,-21.634,55.153,-67.573
0.093,-0.080,0.427,-29.237,47.802,-69.985
0.050,-0.056,0.401,-35.573,46.740,-71.832
-0.018,-0.023,0.381,-45.504,42.626,-70.275
-0.053,0.017,0.402,-60.702,37.107,-62.969
-0.015,0.032,0.438,-76.626,37.908,-53.443
0.078,0.020,0.545,-89.962,37.611,-47.038
0.167,-0.001,0.633,-98.656,36.580,-45.779
0.223,-0.027,0.670,-104.359,38.473,-48.924
0.231,-0.047,0.773,-106.847,39.626,-54.580
0.197,-0.034,0.840,-105.893,39.084,-59.023
0.158,-0.000,0.877,-103.221,41.008,-60.565
0.160,0.043,0.788,-100.160,49.748,-61.519
0.173,0.097,0.781,-100.359,58.817,-63.641
0.170,0.164,0.687,-100.664,69.061,-65.473
0.148,0.215,0.622,-104.313,82.351,-64.458
0.066,0.234,0.614,-108.916,87.183,-59.366
-0.054,0.234,0.806,-131.939,68.176,-46.924
-0.182,0.108,1.070,-162.412,30.137,-38.122
-0.235,-0.046,1.356,-180.153,-6.221,-37.252
-0.090,-0.238,1.626,-179.534,-36.901,-28.588
0.195,-0.432,1.820,-165.321,-35.198,-20.870
0.488,-0.579,1.969,-140.275,-9.969,-21.412
0.560,-0.588,2.000,-116.412,14.611,-26.244
0.465,-0.539,2.000,-91.198,32.069,-29.634
0.423,-0.475,2.000,-69.397,40.939,-34.931
0.419,-0.407,2.000,-55.885,39.977,-41.542
0.359,-0.332,1.983,-51.443,31.313,-45.168
0.328,-0.295,1.915,-52.580,22.237,-45.053
0.388,-0.301,1.860,-53.550,12.527,-44.947
0.449,-0.321,1.840,-55.160,10.275,-44.954
0.474,-0.361,1.841,-53.374,12.260,-46.573
0.447,-0.422,1.899,-43.244,18.718,-48.947
0.413,-0.458,1.883,-28.893,21.420,-51.527
0.377,-0.455,1.796,-15.870,24.870,-53.687
0.338,-0.409,1.692,-4.534,28.687,-54.061
0.316,-0.353,1.601,2.580,30.344,-52.641
0.305,-0.328,1.509,6.794,31.588,-52.000
0.284,-0.318,1.449,10.634,32.305,-51.168
0.238,-0.306,1.400,11.756,28.092,-49.328
0.204,-0.302,1.344,11.069,23.351,-47.847
0.200,-0.306,1.305,11.557,19.443,-46.076
