AX,AY,AZ,GX,GY,GZ
0.093,0.043,0.562,39.038,35.763,-44.809
0.099,0.053,0.512,37.511,37.954,-44.176
0.097,0.059,0.427,36.603,40.489,-42.412
0.064,0.067,0.298,32.046,44.382,-39.573
0.018,0.086,0.154,21.901,45.832,-37.282
-0.020,0.112,0.034,5.137,41.802,-36.092
-0.024,0.177,-0.114,-18.573,33.908,-31.550
0.043,0.226,-0.221,-42.618,28.267,-27.939
0.127,0.295,-0.346,-66.595,24.458,-27.870
0.170,0.351,-0.427,-89.489,24.450,-31.313
0.139,0.367,-0.456,-117.832,17.840,-33.489
0.116,0.309,-0.385,-148.641,3.397,-36.916
0.127,0.219,-0.221,-176.802,-14.924,-38.115
0.120,0.096,0.071,-205.290,-38.740,-31.298
0.116,-0.109,0.438,-233.176,-56.847,-17.542
0.169,-0.474,0.880,-250.137,-67.145,-14.115
0.255,-0.958,1.381,-244.069,-70.023,-23.160
0.405,-1.339,1.747,-229.313,-56.008,-49.939
0.359,-1.473,2.000,-186.939,-22.466,-43.137
0.344,-1.385,2.000,-146.053,-1.412,-30.611
0.272,-1.186,2.000,-107.450,8.878,-18.817
0.303,-1.045,2.000,-79.626,17.855,-13.985
0.406,-0.937,2.000,-61.641,22.656,-24.802
0.445,-0.804,2.000,-50.557,33.405,-39.000
0.439,-0.650,1.951,-45.435,44.366,-43.466
0.432,-0.537,1.870,-40.504,52.992,-41.420
0.421,-0.502,1.790,-39.466,57.176,-39.702
0.382,-0.491,1.741,-37.122,57.351,-41.527
0.363,-0.492,1.696,-34.359,52.382,-47.656
0.315,-0.484,1.669,-30.282,44.565,-53.443
0.295,-0.490,1.622,-26.237,36.763,-56.893
0.323,-0.506,1.574,-22.527,35.031,-60.649
0.298,-0.511,1.535,-18.443,35.397,-61.290
0.292,-0.534,1.501,-13.275,40.130,-60.053
0.268,-0.552,1.477,-5.344,44.099,-59.733
0.207,-0.551,1.448,2.977,44.939,-57.618
0.167,-0.554,1.401,11.359,42.298,-54.389
0.169,-0.517,1.331,17.870,39.000,-51.344
0.188,-0.486,1.267,21.962,36.595,-49.443
0.197,-0.448,1.206,23.168,33.046,-48.916
0.208,-0.422,1.148,22.832,31.702,-49.130
0.216,-0.413,1.120,23.092,30.664,-48.542
0.240,-0.408,1.080,23.015,30.870,-48.366
0.229,-0.390,1.060,22.435,30.198,-47.664
0.199,-0.365,1.054,22.489,27.954,-44.038
0.207,-0.380,1.033,21.168,26.870,-43.061
0.220,-0.390,1.010,19.374,27.855,-46.092
0.211,-0.387,0.996,15.618,27.985,-51.244
0.165,-0.371,1.022,13.824,27.786,-51.023
0.155,-0.393,1.029,12.802,27.557,-49.252
0.152,-0.414,1.042,11.198,26.099,-50.282
0.117,-0.409,1.077,9.053,23.832,-49.374
0.119,-0.422,1.076,7.733,23.710,-47.702
0.139,-0.445,1.110,11.038,25.924,-46.237
0.136,-0.449,1.121,14.214,29.244,-45.115
0.108,-0.448,1.129,16.901,29.191,-43.336
0.099,-0.434,1.123,19.985,27.824,-42.885
0.100,-0.409,1.119,21.748,25.435,-42.412
0.126,-0.373,1.092,20.679,24.511,-42.504
0.140,-0.357,1.088,17.397,22.695,-41.916
0.146,-0.359,1.092,16.237,23.702,-40.580
0.134,-0.361,1.112,14.595,22.710,-39.511
0.137,-0.363,1.121,12.244,21.977,-38.969
0.136,-0.374,1.137,10.557,22.824,-38.832
0.134,-0.377,1.163,11.496,22.565,-37.954
0.139,-0.385,1.160,11.374,23.031,-37.221
0.136,-0.386,1.196,13.542,23.977,-37.328
0.156,-0.387,1.184,17.618,26.168,-37.153
0.158,-0.384,1.187,22.649,26.183,-37.679
0.136,-0.355,1.145,26.282,27.344,-37.725
0.150,-0.338,1.109,28.099,26.130,-37.924
0.165,-0.310,1.047,27.649,26.298,-38.198
0.158,-0.278,1.037,25.290,27.076,-38.092
0.156,-0.263,1.035,22.939,25.145,-38.443
0.177,-0.271,1.000,19.611,23.939,-39.061
0.168,-0.269,1.007,16.969,22.443,-40.038
0.153,-0.277,1.004,14.176,20.740,-39.962
0.150,-0.284,1.032,11.557,19.069,-40.076
0.158,-0.293,1.020,8.870,18.527,-39.985
0.159,-0.294,1.065,5.771,18.252,-40.023
0.140,-0.306,1.089,3.603,16.290,-40.107
0.122,-0.326,1.135,1.580,13.427,-39.695
0.149,-0.345,1.140,0.695,12.069,-40.000
0.159,-0.358,1.169,0.794,13.237,-40.137
0.163,-0.360,1.208,1.939,15.733,-39.046
0.164,-0.370,1.233,3.626,17.924,-38.053
0.163,-0.385,1.261,6.244,18.458,-38.176
0.154,-0.382,1.272,8.145,17.771,-38.748
0.152,-0.366,1.294,8.046,15.321,-39.878
0.154,-0.366,1.303,6.366,13.252,-41.153
0.174,-0.359,1.329,4.008,11.947,-41.542
0.200,-0.363,1.344,3.153,12.382,-42.893
0.204,-0.366,1.374,1.603,14.878,-43.153
0.192,-0.380,1.410,2.527,17.137,-42.603
0.177,-0.404,1.458,7.069,16.618,-41.618
0.184,-0.419,1.459,15.397,16.527,-41.855
0.193,-0.422,1.464,26.901,20.351,-43.206
0.195,-0.391,1.450,37.893,22.405,-44.176
0.189,-0.347,1.408,49.427,23.855,-44.794
0.172,-0.309,1.351,58.588,25.191,-44.092
0.173,-0.268,1.256,64.160,24.687,-42.634
0.169,-0.237,1.173,66.527,24.374,-42.137
0.163,-0.204,1.139,66.176,22.244,-42.939
0.160,-0.174,1.109,63.855,18.672,-43.328
0.157,-0.162,1.066,59.206,17.282,-42.962
0.162,-0.154,1.057,55.557,16.267,-43.542
0.135,-0.155,1.089,50.588,11.504,-43.885
0.118,-0.169,1.106,48.855,7.214,-44.679
0.130,-0.171,1.068,47.947,4.076,-45.573
0.153,-0.162,1.081,46.687,2.389,-46.076
0.161,-0.159,1.086,49.214,4.985,-46.237
0.191,-0.147,1.078,50.947,8.282,-45.252
0.191,-0.137,1.077,52.557,12.908,-44.542
0.168,-0.129,1.081,55.328,15.267,-43.420
0.160,-0.121,1.047,55.573,16.015,-42.969
0.153,-0.105,1.037,55.214,16.145,-42.687
0.162,-0.085,1.022,54.137,14.611,-42.443
0.161,-0.068,1.028,53.634,13.420,-42.389
0.172,-0.052,0.993,53.473,13.634,-42.771
0.186,-0.035,0.986,52.687,14.580,-43.626
0.177,-0.012,0.967,49.458,13.885,-43.870
0.166,-0.003,0.955,45.885,14.557,-43.710
0.152,-0.004,1.015,41.939,11.481,-43.351
0.140,-0.009,0.989,37.908,9.481,-43.580
0.163,-0.001,0.988,33.053,6.931,-44.160
0.174,0.008,1.010,28.015,6.282,-44.595
0.174,0.011,1.021,25.481,8.397,-45.687
0.181,0.013,1.034,23.473,10.420,-45.931
0.173,0.006,1.057,24.481,13.954,-44.534
0.166,0.010,1.065,27.450,15.038,-42.206
0.157,0.014,1.070,28.832,15.489,-40.206
0.151,0.004,1.085,30.344,12.878,-40.611
0.142,0.016,1.050,30.298,8.985,-41.305
0.166,0.029,1.060,29.687,8.527,-41.153
0.210,0.038,1.031,28.473,10.580,-40.786
0.236,0.049,1.018,27.244,14.115,-42.145
0.217,0.062,1.011,25.618,17.450,-42.786
0.167,0.070,1.000,23.214,18.321,-42.916
0.161,0.066,1.008,20.435,16.557,-42.237
0.182,0.064,1.011,18.504,16.000,-41.198
0.215,0.054,1.008,16.931,16.191,-41.489
